bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth,biacromialbreadth,scyecircoveracromion
ANSURI_mal_1033,91.25,182.02,44.66,107.27,90.18,103.09,126.95,59.55,40.1,40.31,23.6,33.59,19.32,15.39,62.85,26.69,86.27,43.66,44.25,26.46,58.61,0.0,0.0
ANSURI_mal_1034,69.82,173.18,39.77,94.73,82.6,92.76,114.65,55.0,36.67,36.68,23.18,27.68,16.25,15.82,59.78,26.83,85.12,41.46,43.12,23.8,56.93,0.0,0.0
ANSURI_mal_1035,62.16,166.13,39.93,91.31,76.11,90.59,111.71,53.67,36.44,33.79,19.71,28.99,16.29,15.36,53.72,24.13,78.95,42.19,40.7,21.67,55.04,0.0,0.0
ANSURI_mal_1036,76.42,169.57,41.37,96.89,84.0,100.39,118.49,60.95,40.27,39.56,22.08,30.15,17.31,15.17,58.54,25.94,80.75,39.46,39.75,24.2,55.89,0.0,0.0
ANSURI_mal_1037,91.84,187.94,43.6,103.25,89.71,105.28,122.59,63.11,40.64,40.08,23.55,32.38,18.96,15.63,66.75,31.19,95.77,41.7,47.18,24.5,58.67,0.0,0.0
ANSURI_mal_1038,74.14,161.09,41.43,96.87,85.85,99.84,117.37,61.68,42.77,40.0,23.18,30.88,18.09,14.67,53.38,23.6,73.23,39.73,38.73,23.13,56.08,0.0,0.0
ANSURI_mal_1039,64.96,175.46,39.28,92.88,75.06,91.6,112.12,51.79,33.8,34.18,20.45,29.27,16.62,14.55,59.05,26.55,85.26,42.27,43.58,21.82,56.09,0.0,0.0
ANSURI_mal_1040,64.36,169.93,39.11,89.13,76.23,92.73,108.79,55.47,36.9,35.78,20.41,27.82,16.43,15.21,56.18,25.57,79.83,43.12,40.66,21.36,55.84,0.0,0.0
ANSURI_mal_1041,77.55,177.65,42.37,99.28,84.0,98.43,122.85,59.13,37.91,35.72,21.52,30.46,17.72,16.72,57.45,26.23,84.97,43.65,42.79,22.26,56.06,0.0,0.0
ANSURI_mal_1042,72.96,177.82,40.25,95.87,83.87,95.54,114.37,56.13,36.95,35.19,21.81,28.94,16.93,14.74,61.12,27.83,86.38,43.62,44.15,22.23,56.67,0.0,0.0
ANSURI_mal_1043,84.57,172.37,44.13,113.06,92.37,99.48,122.1,59.32,39.49,39.61,22.98,31.62,16.83,14.45,56.36,25.38,81.56,41.25,39.81,27.91,55.98,0.0,0.0
ANSURI_mal_1044,70.4,175.82,39.47,93.24,76.7,95.14,108.85,56.78,39.21,38.56,23.23,28.51,17.45,14.22,59.81,28.82,86.51,40.95,42.1,22.1,57.78,0.0,0.0
ANSURI_mal_1045,93.13,178.54,43.61,109.62,94.61,104.96,126.91,64.98,41.61,41.33,22.16,34.25,18.76,14.93,64.31,28.43,86.32,43.85,44.81,24.52,58.72,0.0,0.0
ANSURI_mal_1046,83.57,176.03,42.36,102.5,92.11,102.17,118.75,63.17,39.39,37.59,21.6,30.38,17.41,15.16,62.02,28.32,85.68,41.41,42.96,25.38,58.79,0.0,0.0
ANSURI_mal_1047,84.71,180.28,42.47,103.33,87.76,102.13,121.78,63.37,38.68,38.79,21.68,31.11,16.7,15.02,63.93,28.59,91.44,41.4,46.13,25.35,57.43,0.0,0.0
ANSURI_mal_1048,98.84,183.61,43.8,107.2,95.22,110.4,126.05,68.8,42.5,40.68,23.92,33.63,18.44,15.85,66.62,31.69,90.56,43.65,45.44,25.47,58.17,0.0,0.0
ANSURI_mal_1049,60.8,168.74,38.4,87.18,73.29,90.84,107.0,52.5,36.58,35.38,20.19,28.12,16.11,13.23,57.17,25.25,79.51,42.13,40.52,20.72,54.32,0.0,0.0
ANSURI_mal_1050,67.31,180.27,37.82,89.58,81.16,92.84,104.84,52.3,36.12,34.86,21.06,27.01,17.23,13.56,61.13,27.35,87.29,45.47,43.98,21.41,58.33,0.0,0.0
ANSURI_mal_1051,56.62,165.28,38.1,84.13,70.62,86.4,106.91,52.29,35.87,34.8,20.55,27.11,16.46,14.01,57.59,26.7,78.31,39.01,40.31,19.03,55.16,0.0,0.0
ANSURI_mal_1052,70.09,172.57,41.2,94.75,78.16,93.72,115.39,57.25,36.23,35.91,20.38,30.93,17.38,13.82,61.72,27.37,84.64,37.67,43.19,23.01,59.01,0.0,0.0
ANSURI_mal_1053,63.99,170.61,39.57,93.84,74.21,89.61,114.16,52.03,35.84,33.7,21.56,29.37,16.44,15.97,54.31,26.1,81.32,43.3,40.43,23.19,55.92,0.0,0.0
ANSURI_mal_1054,74.67,183.29,40.61,94.53,80.58,94.83,116.43,55.31,36.69,38.37,22.56,29.23,16.76,15.4,61.18,27.4,87.4,47.13,44.39,21.42,55.46,0.0,0.0
ANSURI_mal_1055,82.89,173.46,41.27,105.88,95.18,103.61,120.84,61.82,38.79,36.17,20.59,28.09,16.45,15.17,59.61,26.57,83.5,42.97,42.83,25.99,54.45,0.0,0.0
ANSURI_mal_1056,70.2,177.92,40.23,94.54,76.73,93.46,116.39,54.76,35.79,34.78,21.79,30.48,17.41,15.26,61.58,27.26,87.82,42.65,43.84,22.16,58.09,0.0,0.0
ANSURI_mal_1057,85.97,184.28,44.05,103.93,90.3,98.89,123.22,57.21,38.76,38.94,22.77,31.16,19.14,15.45,62.2,27.6,88.38,45.52,44.34,24.25,57.79,0.0,0.0
ANSURI_mal_1058,76.31,177.44,41.02,97.59,82.18,96.64,115.99,57.21,39.98,40.03,22.88,30.73,17.24,14.28,63.02,28.22,88.53,43.97,43.9,22.58,56.71,0.0,0.0
ANSURI_mal_1059,74.88,170.49,41.82,100.3,82.65,95.99,117.05,58.88,39.73,38.85,21.41,28.95,16.84,14.7,59.99,27.18,83.02,43.5,42.29,25.68,57.76,0.0,0.0
ANSURI_mal_1060,88.19,181.84,44.81,100.75,89.47,104.06,122.73,65.04,40.35,38.89,21.87,32.7,17.24,13.99,65.25,29.33,91.7,40.77,46.52,24.54,58.06,0.0,0.0
ANSURI_mal_1061,85.43,169.59,42.91,102.89,93.45,104.03,122.0,64.49,42.86,41.74,23.12,31.41,17.94,15.33,57.54,25.87,79.16,39.07,40.48,25.52,56.64,0.0,0.0
ANSURI_mal_1062,96.78,176.77,44.14,109.19,99.26,110.8,126.66,69.3,43.41,41.37,22.27,32.71,18.59,14.82,61.25,28.27,87.22,39.43,43.14,26.34,56.9,0.0,0.0
ANSURI_mal_1063,90.64,183.77,43.05,108.9,95.81,103.61,125.4,62.58,38.72,36.23,21.03,27.73,16.48,16.42,60.88,27.26,85.87,42.88,43.96,26.37,57.59,0.0,0.0
ANSURI_mal_1064,70.97,171.32,40.81,97.17,80.07,95.3,114.58,54.91,38.13,37.83,22.39,29.88,17.84,14.5,56.86,25.44,81.41,42.32,39.89,22.74,57.66,0.0,0.0
ANSURI_mal_1065,64.9,166.39,39.7,94.51,81.72,91.56,110.0,55.68,36.46,33.47,19.38,28.19,15.79,14.33,56.68,26.04,80.65,41.27,41.94,24.05,55.2,0.0,0.0
ANSURI_mal_1066,66.63,174.52,39.79,95.37,76.99,91.84,114.08,52.29,35.88,35.02,21.04,28.57,16.23,15.11,58.88,26.35,84.63,42.79,42.84,21.84,56.91,0.0,0.0
ANSURI_mal_1067,63.71,172.59,38.74,91.19,72.58,91.83,107.13,54.12,35.93,34.46,20.72,28.39,17.47,13.39,58.8,26.04,83.36,42.07,42.24,22.04,55.17,0.0,0.0
ANSURI_mal_1068,85.72,179.57,41.08,99.44,90.04,103.48,117.67,64.07,41.68,39.4,23.22,30.96,18.03,14.0,62.35,27.48,85.0,43.14,41.32,23.29,57.7,0.0,0.0
ANSURI_mal_1069,79.5,179.4,41.8,99.63,80.9,98.39,118.46,60.03,40.16,38.72,23.51,31.15,17.27,14.19,59.07,26.61,85.65,45.1,42.62,23.2,57.48,0.0,0.0
ANSURI_mal_1070,53.09,155.48,37.38,85.17,73.86,85.62,106.91,52.52,35.27,32.96,20.85,26.35,15.59,15.74,50.0,22.35,71.05,37.53,36.39,19.26,54.46,0.0,0.0
ANSURI_mal_1071,87.96,178.87,43.02,103.18,93.28,103.47,121.55,63.03,40.53,40.82,23.23,31.52,16.89,14.74,61.59,26.93,85.22,42.93,42.18,24.47,58.62,0.0,0.0
ANSURI_mal_1072,70.8,170.42,39.83,95.7,84.95,96.18,110.95,58.1,37.13,36.08,22.2,28.15,17.16,14.29,55.37,25.49,80.8,41.47,41.72,23.23,54.7,0.0,0.0
ANSURI_mal_1073,69.61,181.24,40.17,93.26,77.62,93.2,113.98,54.95,35.16,34.89,21.39,29.1,16.56,15.38,62.3,28.84,93.02,41.81,46.57,22.04,57.16,0.0,0.0
ANSURI_mal_1074,70.14,167.11,42.29,99.52,84.29,93.85,118.17,56.24,35.81,34.41,20.27,29.48,16.56,14.97,58.98,25.86,81.02,41.78,40.72,24.75,55.0,0.0,0.0
ANSURI_mal_1075,81.38,175.71,42.41,102.3,93.92,100.63,116.05,59.67,38.52,37.33,21.32,29.72,18.12,14.92,59.95,27.63,84.16,42.33,42.16,24.72,58.36,0.0,0.0
ANSURI_mal_1076,77.08,173.45,41.02,96.99,83.55,98.14,116.14,58.08,41.51,40.22,22.48,30.66,17.64,15.12,58.24,26.51,80.69,42.66,41.02,24.27,55.78,0.0,0.0
ANSURI_mal_1077,73.66,179.34,40.15,96.22,78.28,94.76,113.21,56.78,38.47,40.89,22.08,29.31,17.53,15.11,64.38,30.91,91.74,40.68,46.65,22.38,56.79,0.0,0.0
ANSURI_mal_1078,81.95,181.35,42.25,103.44,89.39,99.52,122.22,59.68,38.69,35.35,20.39,28.68,17.46,15.45,60.82,27.23,87.71,41.25,44.59,23.85,57.95,0.0,0.0
ANSURI_mal_1079,78.66,167.83,41.71,104.65,91.31,99.23,118.38,59.8,38.89,38.57,23.68,30.26,17.66,14.58,55.34,24.2,78.8,42.1,38.9,25.75,56.76,0.0,0.0
ANSURI_mal_1080,87.47,170.28,42.96,108.81,100.7,103.18,121.42,61.84,41.67,41.12,23.4,30.39,18.25,14.81,58.5,26.24,80.98,43.04,40.9,26.92,55.42,0.0,0.0
ANSURI_mal_1081,82.09,178.66,42.83,103.86,83.86,97.76,122.33,59.88,40.45,40.06,22.5,31.6,17.69,16.06,58.72,26.04,86.42,44.54,42.1,25.01,56.44,0.0,0.0
ANSURI_mal_1082,74.83,177.87,40.83,96.02,87.17,95.59,113.19,57.43,37.36,36.34,22.39,29.15,17.33,14.63,60.51,27.76,85.87,43.63,43.81,22.37,56.51,0.0,0.0
ANSURI_mal_1083,71.52,171.92,40.19,94.49,81.92,97.5,114.66,58.91,38.21,36.73,21.99,29.61,16.55,14.42,56.12,25.62,83.0,41.06,41.89,21.56,56.76,0.0,0.0
ANSURI_mal_1084,66.54,178.51,39.98,92.54,75.93,91.92,109.08,53.77,34.94,34.14,21.33,27.77,17.3,14.82,58.46,26.68,86.69,45.8,43.42,21.83,54.58,0.0,0.0
ANSURI_mal_1085,70.22,163.41,40.08,97.79,86.61,96.59,113.17,59.11,39.06,37.73,21.29,27.95,16.35,14.38,54.16,24.39,77.91,38.76,40.18,24.59,55.17,0.0,0.0
ANSURI_mal_1086,96.67,176.47,43.93,111.62,99.27,110.68,124.07,68.05,42.1,41.22,23.15,31.4,17.49,14.44,59.95,25.93,82.34,43.8,42.14,26.5,58.67,0.0,0.0
ANSURI_mal_1087,75.36,177.19,41.7,96.2,78.76,99.39,113.53,57.24,39.19,37.76,23.74,32.4,18.7,15.01,59.49,26.48,87.04,39.68,42.85,22.97,56.92,0.0,0.0
ANSURI_mal_1088,84.26,178.68,42.11,103.53,86.4,100.43,121.85,60.93,40.53,39.89,22.55,32.65,18.25,16.13,60.08,27.49,85.46,45.63,43.39,24.38,57.19,0.0,0.0
ANSURI_mal_1089,67.5,176.3,41.17,92.76,76.59,93.94,113.07,54.19,35.6,35.25,20.69,28.03,16.83,15.37,59.9,26.68,87.13,40.39,43.76,21.48,57.18,0.0,0.0
ANSURI_mal_1090,73.27,176.78,39.63,97.33,86.86,93.87,112.06,54.77,37.11,37.1,20.81,29.05,17.25,14.68,58.72,25.83,82.88,44.06,42.45,23.07,55.97,0.0,0.0
ANSURI_mal_1091,79.45,174.46,41.44,100.45,96.46,100.89,112.73,58.95,38.84,34.27,21.04,28.98,18.12,14.18,59.07,27.23,83.27,40.51,42.79,25.21,55.84,0.0,0.0
ANSURI_mal_1092,75.24,172.72,39.91,99.25,87.28,98.97,116.42,61.2,38.55,36.89,20.44,27.51,16.28,14.87,58.78,26.98,85.28,40.86,43.05,23.33,56.69,0.0,0.0
ANSURI_mal_1093,59.99,169.46,39.18,88.39,72.41,88.3,108.65,51.16,35.56,34.98,20.89,28.75,16.63,13.64,57.14,25.94,81.98,40.88,41.36,20.52,55.48,0.0,0.0
ANSURI_mal_1094,73.63,169.51,40.83,97.8,88.43,95.48,114.69,57.53,39.2,38.07,22.29,28.58,17.03,13.99,58.42,25.96,80.71,40.71,40.41,23.9,57.79,0.0,0.0
ANSURI_mal_1095,82.56,179.36,42.55,101.95,86.38,99.96,123.66,60.0,41.01,38.18,21.9,30.7,17.57,15.69,61.05,27.38,88.79,41.99,45.08,24.5,56.52,0.0,0.0
ANSURI_mal_1096,75.08,181.74,40.62,94.8,81.25,96.02,110.01,59.07,39.81,36.51,20.6,29.26,18.1,13.98,58.68,26.16,87.6,43.98,44.15,22.58,57.18,0.0,0.0
ANSURI_mal_1097,80.74,181.07,41.55,94.82,88.43,100.44,113.43,60.49,41.59,37.92,21.19,29.76,18.06,14.7,60.26,28.43,86.5,43.38,43.82,23.36,56.64,0.0,0.0
ANSURI_mal_1098,71.36,168.85,41.02,98.37,79.93,94.72,116.44,56.77,39.77,37.99,22.02,30.77,17.21,14.95,56.95,25.08,80.28,40.99,40.32,23.38,55.68,0.0,0.0
ANSURI_mal_1099,84.03,169.36,40.66,105.77,92.26,102.67,118.57,66.54,43.54,40.14,22.38,30.19,16.74,13.88,55.66,24.45,79.05,40.09,40.53,25.91,57.95,0.0,0.0
ANSURI_mal_1100,69.82,170.28,40.55,95.0,79.19,95.49,114.78,57.19,37.53,37.1,21.4,30.4,16.91,15.11,57.45,25.41,82.65,39.82,42.01,22.66,57.26,0.0,0.0
ANSURI_mal_1101,99.1,180.34,44.68,112.51,99.8,108.22,126.57,64.99,41.92,43.05,24.43,31.03,17.98,15.63,63.0,28.67,85.22,43.42,42.2,28.44,59.29,0.0,0.0
ANSURI_mal_1102,80.76,177.63,41.95,101.82,82.1,100.32,119.05,60.12,40.37,38.06,21.84,32.15,18.32,14.52,59.27,26.97,82.87,43.67,42.44,23.64,57.82,0.0,0.0
ANSURI_mal_1103,76.35,170.15,40.25,99.05,82.56,102.04,116.0,63.74,40.42,37.42,21.15,29.69,16.54,14.5,59.69,27.21,83.04,36.88,40.96,24.28,55.21,0.0,0.0
ANSURI_mal_1104,72.16,168.05,40.69,95.6,84.76,97.44,114.54,61.85,38.22,35.27,19.86,30.2,17.08,13.81,58.86,25.45,81.85,37.46,42.35,23.57,56.63,0.0,0.0
ANSURI_mal_1105,68.1,171.22,40.33,91.74,75.4,93.08,113.78,58.04,37.86,37.53,21.46,29.71,17.33,14.0,61.39,27.82,85.57,37.81,42.35,21.91,56.35,0.0,0.0
ANSURI_mal_1106,75.2,175.95,41.17,96.41,86.66,98.62,115.02,57.2,37.36,37.64,22.09,29.92,17.13,15.05,59.2,24.98,86.15,42.46,43.65,22.73,56.47,0.0,0.0
ANSURI_mal_1107,80.53,177.99,42.33,97.02,88.1,101.05,119.37,59.04,38.41,37.93,22.02,31.05,17.81,15.72,57.93,25.07,83.05,42.67,41.66,23.55,58.11,0.0,0.0
ANSURI_mal_1108,84.36,173.02,43.71,103.52,93.88,104.35,117.41,62.84,40.31,38.29,21.92,31.46,17.88,13.95,58.33,25.44,80.67,40.73,41.42,24.57,57.43,0.0,0.0
ANSURI_mal_1109,86.37,184.22,41.4,95.47,86.92,106.14,116.23,62.89,41.79,39.41,24.39,30.83,19.25,14.67,65.46,29.0,91.24,43.76,46.14,22.94,56.32,0.0,0.0
ANSURI_mal_1110,65.61,173.89,38.37,87.98,82.26,93.07,106.63,53.99,36.6,34.34,20.44,27.75,16.51,14.02,57.48,24.47,83.41,42.28,41.68,21.21,58.36,0.0,0.0
ANSURI_mal_1111,74.5,175.27,40.82,100.72,81.44,96.25,114.93,58.94,38.22,36.67,21.04,30.17,18.15,13.65,61.12,26.22,88.51,41.46,44.41,23.96,56.32,0.0,0.0
ANSURI_mal_1112,80.88,166.94,42.33,101.44,87.05,102.28,120.19,63.43,42.84,41.92,23.64,30.61,17.23,15.03,56.71,23.91,76.55,41.79,37.89,24.83,58.75,0.0,0.0
ANSURI_mal_1113,79.74,182.56,41.83,101.92,82.48,97.85,120.54,58.57,39.44,36.37,21.57,29.89,17.56,15.23,61.21,26.73,89.02,42.64,45.06,23.23,59.08,0.0,0.0
ANSURI_mal_1114,70.06,167.91,40.35,95.13,81.12,96.11,116.22,58.36,37.67,37.47,21.37,30.17,16.62,16.2,54.9,24.55,78.48,41.96,40.76,21.75,56.18,0.0,0.0
ANSURI_mal_1115,64.3,172.02,39.33,91.15,77.3,90.09,111.37,51.68,34.37,35.68,21.6,27.81,16.82,14.61,61.55,27.01,83.53,40.12,42.72,22.38,55.95,0.0,0.0
ANSURI_mal_1116,89.73,182.19,42.75,103.72,93.01,105.76,121.7,63.8,41.11,38.78,21.68,30.72,17.66,15.07,62.41,27.02,88.6,41.94,43.26,25.32,59.99,0.0,0.0
ANSURI_mal_1117,76.07,173.53,41.65,102.11,81.12,99.31,118.09,59.27,39.42,37.07,22.13,29.14,17.15,14.61,58.86,26.05,85.48,41.51,43.21,24.67,54.35,0.0,0.0
ANSURI_mal_1118,73.77,174.44,41.05,95.94,82.69,96.33,120.01,57.42,37.5,37.29,21.32,29.59,17.52,16.92,58.89,26.1,84.72,43.09,41.96,22.79,56.36,0.0,0.0
ANSURI_mal_1119,70.62,174.72,40.13,93.25,77.42,94.75,111.83,57.5,39.31,38.04,21.7,29.16,17.38,15.02,56.98,26.08,83.91,42.75,42.16,22.17,57.48,0.0,0.0
ANSURI_mal_1120,87.22,172.66,42.37,107.73,95.22,105.47,123.76,61.98,41.1,40.39,21.45,32.49,18.54,16.01,62.0,27.32,85.14,40.36,42.0,26.6,55.87,0.0,0.0
ANSURI_mal_1121,66.36,172.94,40.43,94.66,81.61,92.6,113.93,53.44,34.74,33.06,20.67,27.43,16.31,15.95,58.35,26.38,85.44,41.89,44.67,21.94,56.46,0.0,0.0
ANSURI_mal_1122,53.4,169.83,36.97,84.45,70.62,83.71,105.04,49.38,32.18,32.04,19.22,24.4,15.63,15.03,58.9,26.89,85.04,38.94,43.62,18.89,56.46,0.0,0.0
ANSURI_mal_1123,64.55,172.18,39.62,92.67,77.94,93.53,110.32,53.69,35.85,32.54,19.74,27.63,17.14,14.13,57.13,25.48,84.46,39.49,42.05,21.53,55.89,0.0,0.0
ANSURI_mal_1124,64.49,169.05,38.48,91.53,79.38,92.67,110.08,56.7,36.89,34.23,19.57,26.82,16.26,14.46,56.65,25.13,82.87,40.21,41.89,22.11,53.72,0.0,0.0
ANSURI_mal_1125,75.11,174.71,41.65,100.86,81.88,95.66,119.63,55.91,37.33,39.09,21.2,28.87,17.16,15.54,59.74,26.56,83.08,42.56,42.53,24.31,56.46,0.0,0.0
ANSURI_mal_1126,70.38,169.67,39.93,96.27,78.32,95.19,118.75,56.89,37.37,36.61,21.97,32.07,17.1,15.34,58.94,26.01,81.21,40.89,40.76,22.17,54.62,0.0,0.0
ANSURI_mal_1127,100.32,185.42,44.44,110.21,97.48,108.58,129.72,68.45,42.26,41.14,23.68,31.1,18.04,15.95,63.72,28.33,92.11,43.44,46.37,27.03,57.55,0.0,0.0
ANSURI_mal_1128,79.74,173.45,42.51,98.65,86.99,100.05,119.63,61.65,40.69,39.16,22.18,30.52,17.72,14.58,59.92,26.68,83.68,41.51,42.11,23.52,57.9,0.0,0.0
ANSURI_mal_1129,69.49,164.44,40.03,95.98,84.54,94.72,115.01,56.53,39.2,37.85,21.69,29.19,17.02,14.65,56.02,24.56,78.4,40.53,39.8,24.07,55.98,0.0,0.0
ANSURI_mal_1130,76.97,183.62,39.84,95.58,85.18,98.03,114.77,56.86,39.71,34.91,21.75,29.19,17.23,15.18,64.81,28.53,92.15,44.13,44.06,22.77,57.09,0.0,0.0
ANSURI_mal_1131,97.65,180.66,42.34,114.0,102.14,109.66,124.8,65.58,43.8,40.36,21.18,30.88,17.54,15.46,62.37,27.87,88.58,42.39,45.24,27.0,58.27,0.0,0.0
ANSURI_mal_1132,79.35,172.02,43.51,101.31,90.3,99.48,117.51,59.16,38.2,38.46,21.96,29.58,17.18,14.85,59.27,26.63,80.63,41.87,40.43,25.59,59.71,0.0,0.0
ANSURI_mal_1133,77.85,175.23,41.56,99.32,86.04,100.26,115.29,58.63,38.02,38.9,22.69,29.41,17.46,14.93,56.54,25.39,81.77,40.71,40.68,23.85,58.23,0.0,0.0
ANSURI_mal_1134,54.95,171.53,36.23,83.65,72.6,86.44,103.68,50.4,33.43,30.58,18.73,24.42,15.74,15.4,57.94,26.48,82.91,42.28,41.28,19.05,54.02,0.0,0.0
ANSURI_mal_1135,72.87,170.4,40.27,96.19,85.81,99.36,113.33,57.32,38.95,35.73,21.08,28.86,17.62,14.48,57.35,26.21,80.18,42.12,40.93,22.96,55.86,0.0,0.0
ANSURI_mal_1136,85.42,173.88,45.66,108.66,94.74,100.92,121.7,59.32,39.51,36.69,22.07,31.12,17.99,13.29,60.73,27.28,82.85,40.09,40.68,28.23,58.52,0.0,0.0
ANSURI_mal_1137,74.92,170.72,41.83,98.61,81.07,96.97,117.33,59.24,38.56,38.98,23.09,30.44,17.52,15.42,57.03,25.56,79.26,42.56,39.64,24.33,55.91,0.0,0.0
ANSURI_mal_1138,75.81,165.86,42.36,103.49,88.01,98.86,118.28,60.07,38.97,37.18,22.64,29.0,16.7,15.36,55.52,24.86,77.05,41.5,38.59,25.37,55.3,0.0,0.0
ANSURI_mal_1139,88.98,183.32,42.07,106.19,90.85,103.42,120.96,62.52,39.65,41.15,21.86,32.36,16.81,14.47,61.66,27.09,90.46,42.95,44.94,25.76,58.0,0.0,0.0
ANSURI_mal_1140,113.47,180.57,46.02,125.82,108.09,114.15,138.41,70.87,44.84,40.69,23.0,33.08,19.32,16.17,64.12,27.86,86.03,43.91,42.78,31.22,57.99,0.0,0.0
ANSURI_mal_1141,74.8,173.73,40.3,96.5,89.93,99.75,113.8,58.03,38.05,35.01,21.36,26.66,16.11,15.2,59.39,26.08,82.62,43.89,41.02,23.54,56.39,0.0,0.0
ANSURI_mal_1142,82.37,170.58,43.09,101.15,90.06,103.91,122.06,63.48,41.29,40.09,22.11,30.88,16.54,16.74,57.37,27.24,80.51,40.53,40.46,24.28,56.89,0.0,0.0
ANSURI_mal_1143,78.76,172.3,42.47,100.97,84.8,98.84,117.65,59.63,40.64,38.98,22.58,32.14,17.68,14.67,58.74,25.99,79.73,43.24,40.36,23.88,57.66,0.0,0.0
ANSURI_mal_1144,71.71,183.53,39.53,91.24,79.05,96.62,114.1,57.88,36.2,33.45,20.62,27.71,16.14,15.35,64.01,28.49,92.83,41.48,47.03,21.17,56.67,0.0,0.0
ANSURI_mal_1145,74.3,183.03,39.87,90.06,79.63,95.36,115.66,57.0,38.81,38.96,22.97,30.33,17.77,16.54,63.07,29.81,91.76,42.36,45.53,20.42,56.77,0.0,0.0
ANSURI_mal_1146,76.77,175.51,41.83,99.04,82.89,99.08,117.72,58.45,39.5,36.95,21.89,32.08,16.99,14.71,59.1,25.76,82.75,42.33,42.09,22.32,56.21,0.0,0.0
ANSURI_mal_1147,79.55,171.5,42.65,104.97,86.79,98.59,121.64,59.33,39.77,37.76,21.62,32.54,17.67,14.91,55.99,24.66,80.8,41.64,40.42,25.54,56.84,0.0,0.0
ANSURI_mal_1148,78.43,176.89,42.11,98.35,88.75,97.52,116.66,58.88,38.81,39.29,21.36,30.99,17.54,15.29,58.92,25.97,85.57,40.82,42.26,23.41,57.51,0.0,0.0
ANSURI_mal_1149,85.38,170.71,43.64,110.65,93.33,100.81,126.3,61.92,38.86,40.33,22.32,31.51,17.09,15.82,58.8,26.47,80.6,42.29,40.59,26.62,57.5,0.0,0.0
ANSURI_mal_1150,92.18,188.57,42.83,103.96,97.93,103.64,123.22,60.61,39.9,37.38,21.72,30.47,17.06,15.86,64.17,28.59,91.06,46.62,44.79,25.56,56.85,0.0,0.0
ANSURI_mal_1151,77.81,171.93,40.66,92.34,85.17,105.23,114.4,64.51,41.38,38.33,21.81,27.98,16.32,14.06,59.84,26.25,82.58,39.61,42.09,23.05,56.44,0.0,0.0
ANSURI_mal_1152,79.42,184.76,41.39,95.97,82.61,98.1,116.41,57.27,38.07,38.98,22.28,30.0,18.91,15.6,62.07,28.72,88.63,45.14,44.89,22.92,57.13,0.0,0.0
ANSURI_mal_1153,82.85,174.24,43.04,101.59,91.1,100.62,117.63,60.95,40.31,41.3,23.35,31.37,17.85,14.9,57.75,25.33,82.84,42.27,41.79,25.89,54.99,0.0,0.0
ANSURI_mal_1154,70.68,179.6,39.78,92.21,79.65,94.42,111.59,55.91,37.52,34.76,20.7,27.46,16.66,15.53,60.08,26.97,86.04,45.66,43.58,22.73,56.15,0.0,0.0
ANSURI_mal_1155,77.29,177.31,39.24,92.5,80.57,101.44,112.55,62.28,40.88,42.21,22.84,28.04,16.52,14.13,62.46,28.4,88.29,40.09,44.22,22.54,57.96,0.0,0.0
ANSURI_mal_1156,74.8,175.43,41.62,93.8,87.92,98.7,112.7,57.96,37.87,35.95,21.28,29.07,16.78,14.83,58.91,26.87,82.58,43.11,41.31,22.4,57.29,0.0,0.0
ANSURI_mal_1157,72.97,170.45,40.22,97.69,85.22,97.17,114.84,57.97,40.03,36.18,20.76,28.59,16.63,15.24,54.9,24.61,78.8,45.02,39.16,22.99,57.06,0.0,0.0
ANSURI_mal_1158,72.89,166.5,43.74,96.01,78.38,96.47,119.67,60.63,40.17,38.77,21.8,32.66,17.36,14.62,58.99,27.85,81.11,38.41,40.37,22.98,57.23,0.0,0.0
ANSURI_mal_1159,79.3,174.38,42.62,99.21,87.78,100.96,119.15,59.85,38.63,36.8,21.63,29.47,17.3,15.03,58.74,26.07,81.49,43.06,43.01,24.19,57.36,0.0,0.0
ANSURI_mal_1160,80.62,178.4,41.71,97.8,86.63,101.35,118.19,61.29,40.03,37.42,23.1,29.53,17.55,14.48,59.38,25.92,85.89,41.6,42.67,23.64,56.68,0.0,0.0
ANSURI_mal_1161,70.54,175.35,41.12,89.96,76.07,96.04,115.6,58.58,37.65,35.3,20.96,31.8,17.57,14.44,61.68,27.92,88.0,39.99,43.46,21.12,57.58,0.0,0.0
ANSURI_mal_1162,92.02,183.89,43.53,101.99,93.87,106.65,121.95,64.41,41.95,39.15,24.17,30.29,18.23,15.19,63.67,28.82,87.94,44.32,43.74,24.16,58.31,0.0,0.0
ANSURI_mal_1163,86.44,179.44,43.13,103.61,92.26,105.82,122.59,64.31,40.7,35.8,21.39,29.65,17.35,15.42,62.68,29.76,91.6,38.58,46.13,25.61,57.63,0.0,0.0
ANSURI_mal_1164,76.91,169.97,42.12,103.85,89.46,95.07,122.2,56.79,37.23,38.81,21.92,30.36,17.35,15.83,58.92,26.25,81.8,41.83,39.41,26.14,54.75,0.0,0.0
