stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting,calf_circumference,arm_circumference_flexed
160.4,57.0,86.3,96.4,81.2,58.1,21.0,36.1,49.3,33.5,28.5
163.1,66.0,93.9,99.8,86.5,56.7,23.1,33.3,53.0,37.4,29.2
168.4,80.4,98.0,119.0,105.4,71.6,20.5,37.2,55.0,35.5,32.1
171.5,85.2,103.0,116.3,97.3,67.4,23.9,36.3,53.6,42.8,32.0
163.5,66.2,103.5,96.6,94.7,53.6,20.3,35.6,50.4,35.2,31.0
166.6,70.6,93.3,104.1,90.2,62.9,20.8,36.7,55.0,36.1,32.0
170.5,57.7,86.0,90.9,78.2,53.3,20.0,36.9,56.2,33.7,27.3
162.9,52.6,87.3,90.5,75.5,53.5,18.5,37.4,52.2,29.7,27.8
171.8,80.8,97.6,109.8,99.0,69.5,19.9,37.5,53.9,37.2,33.0
162.6,83.4,100.3,112.6,97.2,71.2,21.8,38.6,51.6,41.3,35.1
161.6,75.0,95.1,106.9,92.2,68.3,21.3,38.8,53.8,38.2,33.0
160.2,61.9,92.4,103.1,89.5,60.2,19.0,33.5,49.1,32.6,29.4
166.7,67.5,96.6,103.4,88.5,63.1,23.6,35.8,52.6,37.8,29.0
164.5,70.2,102.2,102.3,91.0,61.3,22.5,36.3,51.5,37.8,31.6
167.0,65.9,94.7,100.0,82.7,59.0,21.5,37.2,54.4,35.5,29.4
162.1,71.2,94.1,108.5,84.0,64.3,21.6,36.1,51.1,39.3,31.1
172.1,102.8,106.6,119.6,103.2,77.6,24.5,38.0,56.4,45.3,40.5
160.6,75.9,109.1,106.1,90.3,64.0,22.2,35.6,51.2,37.6,37.1
156.7,65.9,95.3,100.5,87.5,57.8,21.4,38.7,49.1,38.7,28.0
172.0,64.4,90.4,97.9,79.0,57.6,21.4,37.4,53.4,38.7,28.7
163.9,68.9,90.0,106.3,87.5,65.8,22.5,36.6,51.1,39.7,29.7
173.0,86.3,101.3,111.0,98.3,71.1,24.5,37.1,57.5,41.3,35.7
168.2,94.9,114.7,116.8,113.9,70.7,23.2,36.7,55.0,44.0,38.4
172.0,63.0,87.4,99.5,79.2,60.4,19.6,35.5,53.6,34.6,29.0
178.3,106.9,121.4,118.1,113.3,73.0,24.4,41.9,58.1,44.4,37.0
164.1,63.9,89.3,99.1,88.1,58.3,22.0,36.2,51.4,37.0,28.8
156.8,68.3,90.2,110.1,90.7,68.0,23.3,33.8,48.2,37.7,32.3
164.0,63.0,94.0,99.4,85.0,59.1,20.1,37.8,54.2,33.4,28.6
155.6,71.8,98.9,105.4,94.5,65.1,24.7,35.4,49.5,38.6,32.9
164.7,87.4,103.3,116.0,106.9,71.8,23.3,37.6,54.5,41.7,38.7
163.0,75.2,99.5,111.1,92.0,64.1,21.7,38.4,51.5,37.4,33.4
158.7,85.2,115.4,115.7,109.5,68.0,22.1,36.3,51.0,36.9,39.1
162.7,82.7,117.2,109.8,103.9,66.8,21.7,36.1,51.0,37.0,33.3
163.8,55.9,87.0,93.6,76.5,53.2,20.0,35.9,51.2,34.1,27.0
164.4,82.1,111.0,107.8,104.2,65.1,22.1,38.8,54.0,39.0,33.5
160.3,66.3,98.2,99.0,88.0,57.7,22.5,36.3,50.4,37.5,29.0
171.3,63.8,89.7,97.8,81.1,56.7,22.4,35.5,54.5,37.8,30.1
172.1,79.9,96.6,111.4,98.7,66.9,21.7,40.2,57.5,39.4,30.0
157.3,58.9,83.8,99.9,79.3,60.2,21.2,35.0,47.4,36.8,31.1
161.9,76.1,99.6,110.2,91.8,67.3,21.2,38.1,51.3,41.0,31.9
152.4,67.2,100.6,106.0,104.0,63.7,20.4,34.5,48.2,36.7,31.5
160.5,54.1,88.2,90.1,80.3,49.9,19.0,35.1,48.5,31.0,25.8
161.7,69.7,103.5,98.3,83.8,57.8,24.5,36.5,50.5,38.8,32.0
160.1,61.6,89.5,98.8,87.8,60.2,21.2,35.8,53.5,35.8,29.1
170.3,85.2,105.3,114.8,104.0,68.7,22.7,38.3,57.3,36.5,36.3
157.4,58.2,88.2,95.7,78.5,58.9,19.7,36.0,49.5,34.8,28.6
159.6,74.2,103.6,102.7,94.3,62.1,20.3,38.0,51.5,35.7,34.2
160.2,60.9,87.6,96.6,80.0,57.1,21.1,37.4,50.8,36.4,29.2
159.9,69.0,96.4,102.6,91.6,61.3,21.2,37.0,51.8,37.7,31.3
163.2,67.5,93.5,101.3,96.1,58.7,22.7,37.4,52.2,38.0,30.0
166.0,88.6,109.8,115.9,106.5,69.0,22.7,36.2,51.9,41.5,38.1
156.8,65.2,92.4,104.6,84.7,62.8,20.8,36.1,50.5,35.5,33.2
163.9,82.6,103.2,115.8,102.0,70.0,20.7,38.3,54.3,38.8,37.5
159.1,55.6,92.3,90.4,79.0,52.7,19.7,35.7,51.2,32.3,26.6
162.8,71.9,93.4,108.0,88.7,66.7,21.0,35.4,50.8,38.7,34.5
161.5,82.2,107.7,108.8,97.5,66.4,22.6,35.2,50.8,40.6,36.0
168.0,96.5,109.8,120.5,110.0,73.0,24.4,38.0,56.8,44.4,39.9
159.0,62.4,90.7,98.2,89.6,61.2,20.9,33.6,52.4,36.9,30.7
156.3,43.5,72.6,85.4,66.0,49.3,18.6,35.5,48.5,32.3,23.3
164.1,75.3,109.0,102.2,102.1,59.4,21.5,34.7,52.4,38.2,34.1
171.0,55.3,83.6,90.0,79.0,50.0,19.8,36.4,53.9,33.3,25.6
156.6,57.8,90.1,98.9,81.6,57.3,19.1,35.6,48.2,34.9,29.6
157.3,71.3,102.3,104.8,96.6,62.0,22.1,38.7,50.7,36.9,31.6
166.9,77.6,98.0,108.3,96.6,64.7,24.3,34.8,54.6,41.6,31.4
160.7,65.5,97.6,98.5,80.9,59.4,22.7,38.2,49.9,38.2,31.0
163.3,57.8,92.2,89.0,78.7,53.0,21.2,38.6,51.4,34.5,28.3
169.9,84.3,112.6,108.9,90.7,64.5,22.7,37.5,54.2,39.9,33.4
163.8,67.0,89.2,100.2,87.7,60.6,24.2,37.4,51.2,37.7,31.0
163.4,76.4,100.0,110.2,87.8,64.8,23.5,34.8,52.8,39.7,36.5
166.0,66.3,86.4,98.2,73.4,58.2,22.0,35.9,53.9,38.0,33.7
160.4,67.1,88.0,101.0,86.1,63.5,21.3,36.0,51.1,37.0,32.1
169.3,70.6,98.0,96.1,88.5,55.5,24.0,38.9,52.7,37.7,28.9
159.5,63.6,93.6,98.5,82.0,57.6,21.8,34.3,50.7,38.7,28.2
169.4,64.6,88.2,96.2,79.6,58.7,22.0,36.6,53.7,38.1,29.2
162.6,65.8,93.4,97.5,83.5,58.6,21.5,37.4,50.9,35.0,30.4
161.3,78.9,102.1,109.2,92.2,68.2,23.2,35.4,50.0,43.2,34.5
161.4,58.5,88.7,96.3,76.9,56.9,20.1,36.5,50.4,36.0,28.0
163.0,58.9,90.0,95.9,81.2,54.9,19.7,36.2,50.5,34.8,28.4
171.6,78.5,103.5,106.3,97.3,62.7,23.6,39.7,53.9,38.3,30.4
151.0,67.6,101.3,102.1,95.2,60.1,20.6,35.0,47.5,38.8,31.3
163.9,86.2,110.0,111.0,111.3,64.5,23.8,36.5,52.7,39.2,35.6
157.6,60.5,98.1,95.2,90.7,54.3,20.6,35.3,48.2,34.5,32.0
167.7,95.0,109.5,115.6,106.8,72.6,22.0,36.0,56.4,42.7,41.3
166.9,64.9,98.5,95.5,84.3,57.2,20.6,36.8,55.9,36.3,29.8
159.2,61.6,88.4,99.9,75.5,62.2,20.9,34.3,50.6,35.8,29.6
160.6,71.5,103.0,102.5,91.0,63.0,21.0,36.6,49.8,37.6,30.6
159.7,76.5,101.2,110.2,94.3,67.7,21.7,35.8,51.1,38.6,35.3
161.0,65.2,89.0,104.5,81.9,61.0,21.7,36.1,50.3,37.2,32.1
181.1,77.3,87.8,110.4,90.5,66.7,21.7,41.3,59.0,36.5,29.3
163.9,73.4,102.8,108.7,101.8,61.5,20.1,35.4,50.3,35.7,31.4
163.5,54.9,82.5,92.8,75.7,53.8,19.5,37.2,51.3,32.3,26.3
175.1,80.2,104.1,109.2,89.3,63.3,23.6,37.6,55.8,38.7,32.9
162.6,69.5,102.3,104.1,84.9,60.9,22.7,36.5,50.7,38.7,31.4
168.8,64.7,94.9,99.0,76.8,57.6,21.0,37.8,51.4,37.9,29.7
158.8,65.7,91.4,105.1,85.0,64.3,22.7,34.6,49.9,38.7,31.9
163.5,87.1,111.1,113.9,109.0,68.8,21.8,37.5,49.8,40.7,35.6
162.4,58.0,85.5,97.6,83.5,59.6,20.0,35.9,51.8,32.8,26.2
163.4,79.6,101.5,110.7,94.6,67.5,22.5,36.3,50.7,38.6,35.6
174.9,76.1,92.9,106.6,85.2,63.2,23.0,37.9,57.7,39.9,29.4
164.6,57.6,92.5,93.9,74.1,55.5,18.8,31.6,50.7,34.8,26.9
160.0,87.0,112.9,113.8,106.0,66.7,25.2,35.6,51.7,42.2,36.7
160.0,76.6,100.8,106.0,101.7,64.8,20.0,35.1,52.7,37.5,36.0
151.7,54.8,84.5,100.2,78.2,60.1,22.3,33.1,48.2,35.8,27.3
165.9,82.6,103.9,111.5,103.0,67.3,23.0,32.7,52.5,42.1,35.4
171.8,65.1,90.2,100.7,85.3,58.1,20.5,36.8,53.0,34.9,29.8
153.3,57.0,94.8,96.5,88.1,57.2,19.2,33.7,47.5,33.8,28.3
159.2,71.9,105.1,104.3,94.8,63.7,22.3,38.6,48.7,36.6,31.4
163.6,72.6,100.3,104.4,84.6,64.1,21.8,39.0,52.9,40.1,31.9
164.8,71.6,88.2,102.6,87.5,65.6,21.8,36.0,52.8,38.9,32.0
166.9,83.2,105.6,109.1,98.2,67.3,22.9,35.6,51.8,41.2,34.7
165.5,60.4,96.5,95.4,79.1,55.3,19.9,36.6,51.9,34.8,28.7
177.0,76.4,93.2,102.3,84.4,61.9,23.3,38.7,57.4,39.0,30.5
175.2,93.4,105.1,118.1,102.8,72.7,24.4,39.8,57.8,44.4,35.2
174.1,57.3,85.0,96.1,76.8,53.2,21.0,36.6,53.6,31.8,25.5
160.8,58.2,83.0,99.3,77.5,60.2,21.8,33.2,49.9,35.5,28.8
163.6,55.3,88.9,89.0,71.8,50.8,21.1,37.9,50.2,36.3,26.8
155.5,69.8,100.5,102.1,87.1,60.8,22.2,36.7,49.2,39.6,32.2
157.3,64.0,92.5,106.3,84.0,63.1,20.3,33.8,49.6,36.1,32.4
162.3,59.0,84.4,95.1,71.9,55.4,22.2,35.6,49.1,39.0,26.5
153.4,60.4,90.0,97.6,81.1,61.1,20.0,34.2,50.4,37.5,32.4
154.3,66.6,95.4,107.0,92.0,64.1,20.0,36.5,47.6,35.2,27.8
174.4,67.0,92.5,99.8,81.2,57.0,21.6,36.1,56.4,36.0,27.9
162.3,63.3,90.2,103.3,81.4,61.5,21.8,34.3,50.8,36.7,29.2
158.7,61.8,94.7,100.8,81.8,58.6,22.4,35.9,49.9,38.4,29.7
156.3,64.5,94.4,103.6,84.4,62.8,21.0,34.4,48.6,36.0,31.2
165.5,58.2,89.9,93.0,78.7,54.7,19.2,36.3,51.9,33.4,27.8
161.2,79.6,103.3,118.2,94.8,72.3,22.8,35.1,51.3,41.7,33.7
163.6,60.9,90.0,99.5,83.4,58.8,20.7,36.5,50.2,36.9,29.3
170.9,82.3,99.6,112.7,97.2,67.8,21.8,41.0,54.8,38.7,32.8
154.7,56.7,90.6,92.5,76.3,57.6,20.8,33.8,49.0,34.3,28.8
165.7,51.0,89.6,89.4,71.0,48.7,20.6,34.6,50.4,32.6,23.3
169.5,60.1,87.6,94.5,80.5,56.2,20.5,36.2,55.0,35.8,26.3
172.0,71.6,95.5,104.6,84.3,64.6,20.2,33.8,57.4,38.8,32.0
158.7,68.1,91.2,104.0,86.6,63.8,24.8,34.3,51.2,41.2,31.0
167.6,94.0,116.0,114.2,98.1,73.7,22.8,38.8,55.3,41.0,40.2
172.6,68.6,84.4,103.3,84.0,60.7,23.2,36.8,55.3,37.4,27.4
161.6,67.1,94.8,104.2,86.6,61.2,21.7,34.9,49.3,38.8,25.7
174.7,68.9,92.8,98.4,74.5,58.2,21.3,40.0,55.3,36.7,31.9
170.5,78.6,104.2,101.6,93.0,62.7,22.2,37.2,55.6,41.4,32.3
168.5,70.4,90.6,101.5,82.4,60.6,21.2,37.7,55.3,38.3,30.5
159.4,50.4,77.6,88.7,66.9,54.1,20.1,31.8,49.4,34.5,25.8
168.7,59.8,87.2,94.4,76.9,55.4,19.8,38.9,51.5,34.1,29.0
170.0,76.0,100.5,102.2,87.7,63.3,21.2,37.3,56.6,39.3,34.4
165.8,78.0,105.5,107.2,97.0,66.3,21.4,36.3,52.5,38.3,31.7
156.2,71.2,100.6,110.1,88.0,66.4,20.7,36.1,49.0,37.4,32.1
165.8,66.5,95.3,99.7,87.0,57.2,21.2,37.2,52.0,35.8,29.7
168.8,73.5,93.5,108.0,90.0,67.2,20.0,34.8,51.1,37.4,34.8
152.4,54.4,89.5,93.7,75.2,55.3,20.1,34.6,45.1,32.8,29.0
161.1,67.8,99.2,100.8,80.5,61.7,22.3,38.8,52.1,38.9,30.7
162.7,64.8,90.0,99.4,84.2,60.6,21.3,32.2,53.4,36.0,28.7
161.4,66.3,95.3,100.1,91.7,59.5,22.0,34.0,49.9,37.2,30.8
159.8,77.9,97.1,114.2,85.3,71.3,22.8,40.3,50.7,39.4,33.0
164.3,70.2,99.0,101.9,95.3,62.0,20.7,33.0,52.3,38.1,30.6
161.1,59.2,87.3,96.2,81.6,56.9,20.8,36.6,52.3,35.2,29.4
152.0,56.3,85.2,98.5,77.8,59.5,21.3,33.9,47.3,35.8,28.7
169.7,92.7,103.9,114.3,96.3,70.1,23.7,36.7,53.6,43.4,37.8
164.0,80.1,99.2,106.8,93.1,67.4,23.9,37.2,53.9,40.2,35.8
167.2,77.2,97.0,110.4,88.9,69.5,22.2,37.4,53.2,39.8,32.5
166.2,70.4,93.6,100.8,80.5,61.3,21.3,37.8,53.4,36.7,30.3
160.1,59.0,88.2,96.7,77.6,57.5,20.8,35.2,50.9,35.2,29.0
158.0,64.0,97.8,100.7,79.5,58.2,21.2,31.7,49.0,36.8,28.6
167.6,84.2,99.7,111.2,93.6,71.3,23.3,35.4,53.6,41.4,35.0
153.6,54.6,82.2,95.7,70.2,56.4,22.2,34.8,47.5,37.0,28.7
156.1,71.5,93.2,115.6,91.8,72.6,22.3,33.2,49.7,37.8,31.3
147.5,57.5,90.3,101.2,82.8,61.9,21.2,34.3,46.2,37.4,28.6
153.2,52.2,79.8,90.7,69.8,54.9,20.6,36.0,49.6,36.4,26.4
164.6,72.5,95.7,107.2,83.9,63.3,24.4,37.8,53.0,40.1,30.0
165.7,51.7,85.4,91.3,77.4,52.2,18.8,37.2,51.7,31.8,23.5
164.8,63.1,89.6,99.4,82.8,56.2,21.1,37.0,52.2,36.8,29.1
158.6,53.7,80.4,91.2,72.2,55.8,20.4,33.4,52.3,35.7,24.3
160.9,59.7,90.0,96.3,80.5,55.1,22.5,37.1,49.7,35.3,27.5
156.2,60.7,94.4,95.7,82.1,57.1,20.3,35.8,49.3,35.4,30.4
150.7,57.7,87.5,97.2,79.7,59.6,22.0,34.6,47.5,39.4,28.1
146.8,49.9,88.1,91.1,76.4,55.6,19.9,34.5,45.2,34.4,26.8
163.6,68.7,92.6,101.1,84.7,63.5,23.5,36.7,50.4,39.5,30.0
158.5,68.0,102.1,99.5,86.3,61.7,21.1,36.1,49.8,37.0,31.8
160.7,63.2,91.9,100.7,86.8,58.5,21.3,36.1,49.1,35.2,29.6
165.7,77.6,98.9,105.1,90.7,63.1,20.0,36.0,52.8,38.5,33.0
160.6,63.8,96.1,104.6,88.3,59.9,19.8,34.3,51.2,34.7,29.6
170.5,78.3,99.4,109.8,94.6,65.7,22.2,35.1,54.6,39.7,32.6
160.5,60.2,83.6,98.2,73.5,56.4,21.4,36.0,51.2,35.3,31.0
166.6,77.1,94.4,110.2,95.2,69.7,21.3,37.0,52.8,40.2,30.9
163.5,61.7,89.6,95.4,83.3,58.4,20.9,37.7,51.7,35.7,27.5
149.8,46.2,84.1,86.4,73.7,48.8,20.4,34.4,46.6,33.0,25.0
161.9,59.1,86.3,100.3,71.5,59.0,23.4,34.6,51.7,37.4,27.3
155.9,57.4,87.0,95.9,80.8,58.3,21.4,34.2,48.5,35.4,27.4
163.9,62.1,90.2,94.9,75.8,57.3,22.0,33.9,52.0,38.9,28.2
157.4,61.8,91.4,97.7,88.3,59.4,21.4,34.3,50.6,35.0,28.8
153.0,51.8,82.4,92.0,78.9,55.4,19.6,35.1,48.5,33.8,25.2
155.2,63.1,88.1,102.2,81.2,63.0,21.6,36.0,49.2,39.2,29.0
157.2,65.3,92.9,100.8,83.8,60.6,21.6,36.5,49.3,35.8,28.6
167.0,64.6,90.0,96.4,77.0,57.8,20.3,38.6,53.7,38.3,27.8
157.4,56.9,80.7,92.8,70.7,57.4,20.7,35.8,48.9,37.7,30.2
163.6,66.1,95.0,100.8,79.8,61.4,22.7,37.7,53.2,38.0,28.4
157.5,59.8,89.2,99.4,85.6,56.8,21.3,35.8,48.2,35.1,29.2
167.6,53.3,85.2,94.4,71.6,54.2,19.5,35.3,51.9,32.7,24.9
170.5,75.5,107.1,101.1,94.0,58.3,22.0,39.8,54.5,37.1,30.0
160.3,70.2,98.7,103.4,90.7,62.6,22.5,37.9,51.5,38.9,32.3
159.3,65.5,96.1,103.2,83.2,61.6,21.2,33.9,49.5,35.7,29.0
161.1,64.4,91.2,96.5,83.6,58.9,19.6,37.8,52.5,35.4,29.5
167.3,68.0,94.7,102.6,84.0,60.2,22.0,35.7,52.7,36.4,28.0
168.9,71.5,89.3,104.0,79.0,61.6,21.7,38.9,53.2,39.8,31.1
152.9,49.9,83.7,91.8,73.3,54.5,19.2,36.6,47.0,35.9,25.4
160.2,52.3,88.2,89.9,70.0,51.3,19.8,32.1,50.1,33.7,26.5
176.4,74.0,105.7,100.6,80.5,58.1,20.8,36.3,54.7,37.5,31.4
164.8,75.0,95.6,110.2,93.7,67.6,22.0,36.9,55.1,41.5,29.8
158.7,60.4,97.6,97.6,86.7,57.6,18.8,34.9,50.5,32.2,27.8
149.2,43.0,80.8,82.2,64.1,47.4,19.8,34.3,47.8,31.8,24.0
156.7,75.0,108.2,106.3,95.1,63.2,20.9,37.5,48.2,36.5,34.3
156.3,71.6,100.2,110.3,84.5,65.6,21.8,39.1,53.3,37.2,31.1
166.3,72.3,96.6,101.9,87.6,61.8,20.4,37.6,52.8,35.9,34.3
161.7,76.5,103.0,108.1,95.1,66.2,22.4,38.6,51.7,40.3,32.5
168.3,66.0,90.4,96.9,79.0,57.8,21.2,40.6,56.1,37.3,29.5
163.6,60.0,91.4,97.9,75.2,58.8,20.5,36.6,51.4,36.7,26.8
162.8,69.5,93.3,100.8,80.7,61.9,23.8,37.0,52.3,43.0,31.5
153.6,63.7,91.7,98.4,85.2,61.3,21.7,34.8,48.3,37.3,29.8
153.0,60.2,87.4,98.9,88.0,58.5,20.8,37.6,46.7,35.7,28.3
167.8,81.5,102.2,110.5,91.3,67.0,24.5,37.5,54.5,40.5,32.8
168.2,77.3,95.6,105.4,88.5,63.0,22.7,37.0,54.8,37.8,31.5
158.5,53.7,85.0,90.0,74.2,52.3,20.3,35.5,50.3,32.7,28.8
158.8,67.2,91.2,100.2,82.6,63.4,23.8,35.0,51.5,40.7,29.7
171.8,69.8,89.5,99.3,82.0,61.2,22.9,39.8,56.0,35.2,29.6
165.5,80.9,102.1,117.6,101.0,68.1,22.6,34.4,52.0,37.0,36.0
170.5,72.2,89.3,105.3,82.0,64.7,21.2,39.0,54.5,38.8,28.9
160.8,63.0,97.6,96.5,79.2,54.1,21.7,34.8,50.5,39.4,29.4
160.7,65.4,88.6,98.9,76.6,59.2,22.1,36.5,52.8,39.3,31.4
149.0,48.4,84.7,90.0,72.8,51.8,21.6,32.7,45.1,32.8,25.1
156.3,65.3,95.6,98.7,89.5,61.0,20.7,35.7,49.1,36.5,30.5
167.7,66.9,82.4,106.4,81.1,63.2,21.6,34.7,54.9,38.4,27.8
161.5,66.8,94.5,102.5,85.6,62.5,21.1,36.4,51.0,36.7,28.8
157.0,67.2,90.7,107.6,77.2,64.3,22.2,36.8,50.5,40.7,30.6
156.3,59.7,88.7,103.4,82.6,62.3,20.5,35.3,48.5,35.4,27.6
162.7,65.8,92.9,98.3,84.4,61.5,22.6,35.9,51.9,37.7,31.5
174.3,65.7,86.3,99.0,75.6,58.7,20.3,38.8,55.4,35.1,28.0
163.5,68.1,91.7,105.0,89.3,60.4,21.3,36.4,51.5,37.4,31.5
169.9,89.4,107.0,119.3,105.9,70.4,22.5,36.9,54.3,40.5,34.3
150.3,64.3,88.3,103.5,78.1,65.4,22.7,36.0,47.9,39.3,32.7
163.7,85.7,110.3,111.6,93.2,67.1,25.8,37.8,51.5,43.5,35.3
154.4,56.0,85.4,93.5,74.6,57.6,20.7,34.5,49.8,34.7,29.3
149.3,61.3,90.8,96.2,80.1,60.3,23.1,36.1,47.1,38.4,31.6
164.5,66.2,91.3,101.0,92.8,58.4,21.8,38.4,51.2,35.3,28.0
170.7,71.9,92.3,102.5,80.6,60.3,25.7,39.4,54.7,42.5,30.7
161.1,58.6,88.9,96.7,74.9,57.9,19.6,35.6,51.3,36.9,26.5
154.3,57.6,84.5,92.6,76.7,55.3,22.2,36.5,48.6,37.7,30.5
160.4,56.0,87.4,93.2,74.8,55.5,20.7,35.9,50.2,34.4,27.1
158.8,61.6,85.1,99.0,79.8,59.3,22.0,33.7,49.5,39.9,29.8
154.3,53.3,81.1,91.2,72.2,54.9,24.7,33.7,48.5,37.0,28.5
163.0,67.8,99.8,103.4,88.8,62.7,21.3,35.4,51.5,36.5,29.0
167.4,77.6,97.4,100.0,78.4,58.2,23.7,39.9,51.3,37.8,31.2
156.0,65.8,93.5,101.2,77.8,62.1,22.7,36.1,48.6,38.4,30.7
162.0,66.6,100.1,99.7,93.0,59.1,21.7,34.9,51.1,37.0,29.0
161.3,54.9,79.0,95.7,74.0,58.4,21.7,36.3,50.3,35.0,27.7
154.1,53.9,85.4,92.7,81.8,52.9,21.3,36.3,48.5,35.0,26.1
159.5,81.4,105.6,115.3,102.6,70.4,22.5,36.8,51.8,39.9,37.4
160.0,61.1,92.3,95.0,79.6,57.4,23.8,33.5,50.3,36.3,29.5
169.0,77.7,94.2,107.8,86.5,66.2,23.8,36.6,54.1,42.7,30.1
161.2,72.5,93.0,104.6,89.2,63.9,25.5,33.0,50.9,41.1,33.6
155.9,66.4,94.5,99.5,89.1,62.4,21.7,34.5,48.4,37.2,33.3
167.8,80.6,103.7,111.0,98.5,64.5,24.4,37.6,53.3,39.9,31.5
160.8,52.2,83.6,94.9,76.7,53.3,20.1,33.0,49.3,33.8,25.6
155.9,47.8,79.0,88.1,69.8,51.0,21.6,34.7,47.1,33.3,25.0
168.3,84.5,104.0,111.3,103.1,70.8,22.0,37.6,54.0,41.6,34.2
158.6,68.5,98.5,106.0,86.9,60.8,22.5,38.3,49.9,37.4,30.8
164.6,64.6,93.2,98.3,85.3,58.2,23.5,34.9,51.6,37.7,31.3
165.6,67.9,90.8,101.9,78.8,60.7,22.0,36.7,51.7,37.6,29.4
151.5,50.9,82.0,90.1,75.5,54.5,20.8,34.3,46.5,35.0,27.8
175.4,74.5,95.3,101.8,86.8,60.7,22.7,40.0,56.2,38.9,32.3
169.9,67.0,93.4,102.8,77.3,59.2,23.0,38.1,54.5,39.2,30.0
157.3,57.3,96.9,94.0,84.7,53.5,19.5,33.6,48.8,32.7,26.3
165.7,59.7,84.1,98.2,79.9,56.6,21.5,32.2,52.0,36.3,28.6
165.5,66.5,99.8,97.3,89.5,57.0,22.9,33.4,53.0,38.3,28.0
150.2,50.5,82.6,89.6,74.0,53.2,20.2,33.5,46.8,34.7,25.9
165.3,74.9,95.3,107.4,92.7,63.4,22.3,35.0,50.5,39.3,33.1
163.3,75.6,100.1,104.6,90.5,64.9,24.9,37.1,51.1,39.2,33.0
158.5,63.4,95.6,95.3,83.7,59.9,21.1,36.4,50.8,36.6,33.6
163.2,76.8,97.5,112.3,89.6,67.3,23.7,35.3,50.0,41.3,32.3
161.6,80.4,101.9,112.2,96.8,68.3,23.0,37.6,51.4,40.3,34.9
167.0,76.2,97.1,109.1,94.1,65.2,22.2,36.8,51.8,40.0,32.3
163.2,52.6,89.0,91.9,69.8,51.7,19.0,35.4,49.4,33.2,26.5
164.8,65.3,83.4,98.3,78.5,61.7,21.7,39.3,54.9,37.7,29.0
157.6,72.6,104.6,103.0,92.8,62.5,20.7,34.6,52.2,37.3,34.0
160.6,55.7,92.0,91.5,78.3,53.8,20.1,36.0,48.9,34.2,24.0
165.2,59.9,86.9,98.1,77.2,57.3,22.7,37.0,51.8,35.9,28.9
162.5,75.9,100.3,107.1,97.0,63.6,22.7,37.0,51.6,39.3,31.3
159.8,60.7,95.5,96.0,88.0,58.6,20.2,33.5,49.4,35.3,30.6
161.8,66.9,106.8,106.4,94.6,61.5,19.7,35.2,48.3,33.8,29.2
167.4,69.7,98.8,101.4,91.5,58.7,21.3,36.2,51.4,37.4,28.2
156.3,61.4,91.2,102.5,85.5,59.7,20.5,36.7,49.0,35.3,29.2
172.8,74.2,102.7,109.8,88.1,62.9,21.6,39.3,54.7,36.0,30.1
159.0,67.1,99.5,105.5,85.5,63.1,20.9,36.5,49.4,37.2,28.7
163.6,57.7,83.4,97.4,82.5,58.2,19.6,38.2,51.4,35.8,27.5
165.5,80.3,97.2,106.1,93.9,66.2,21.7,37.5,53.2,41.1,35.9
170.7,63.4,92.8,100.3,83.7,57.7,20.6,37.5,51.7,35.7,30.9
167.6,68.1,89.1,106.2,82.2,63.2,22.6,36.6,51.9,38.9,30.1
163.3,73.4,99.8,108.3,89.5,63.9,24.0,36.7,50.2,39.4,29.9
160.7,67.2,98.3,103.2,80.3,61.8,22.0,37.6,50.9,38.4,30.2
161.8,66.2,91.9,103.6,91.1,59.9,21.4,33.8,48.5,37.7,30.5
170.8,70.3,91.6,108.6,82.2,63.7,21.7,37.7,53.5,37.8,30.0
173.5,70.9,92.0,102.2,79.0,60.8,23.6,37.5,53.6,38.7,28.9
171.5,58.6,85.5,91.5,70.0,53.0,19.7,37.8,53.8,34.6,28.1
157.0,49.3,92.3,89.8,72.7,51.6,19.7,35.1,47.3,32.7,27.7
164.2,73.3,98.8,104.5,84.9,64.5,22.7,36.4,51.0,41.4,35.4
178.8,99.6,109.8,117.0,117.4,72.8,22.7,37.5,56.4,43.9,34.6
160.0,64.8,91.3,103.5,83.7,61.9,22.6,34.6,49.8,35.1,31.9
167.5,72.9,93.6,103.3,83.5,64.6,22.6,36.6,50.5,40.7,34.8
163.4,90.2,109.3,116.5,111.4,70.2,22.3,36.3,51.7,41.3,37.5
157.6,75.4,103.7,107.8,96.0,64.7,22.9,34.3,47.4,43.3,35.4
159.9,65.4,90.3,98.8,81.4,62.9,22.0,38.8,51.0,37.8,30.0
159.8,70.8,88.3,105.4,82.4,67.2,23.6,36.2,50.6,43.2,32.6
154.8,64.7,98.6,101.6,88.9,60.0,20.2,34.8,47.4,36.2,31.5
160.7,63.1,92.0,99.3,79.0,59.3,22.2,36.7,50.9,36.7,30.1
168.6,66.6,90.4,102.7,77.5,62.8,21.7,35.1,52.6,37.8,31.6
164.0,66.7,86.5,100.3,82.7,61.7,23.7,35.5,49.7,40.7,29.5
156.3,49.7,86.4,90.3,70.7,53.0,22.3,34.3,47.3,34.4,28.8
159.1,55.8,84.8,95.3,78.8,57.9,20.3,35.1,49.2,34.0,27.8
167.8,92.1,109.7,116.0,98.2,70.1,22.0,35.4,55.2,42.2,38.8
