weight,stature,calf_circumference,biacromial_breadth,bicristal_breadth,waist_circumference,biceps_circumference_flexed
55.9,164.3,34.0,37.4,27.7,77.2,28.3
76.4,169.1,37.8,36.5,29.2,96.0,31.3
69.9,167.2,38.9,37.9,26.8,87.1,30.1
63.0,163.8,36.6,38.0,28.1,82.5,28.2
60.6,167.6,35.9,36.6,23.9,73.4,29.4
68.0,165.5,39.6,37.7,24.6,85.2,30.0
65.4,167.5,37.2,34.9,25.4,81.3,26.8
53.8,150.8,35.7,34.8,23.8,76.5,28.0
73.1,167.9,36.4,33.8,28.8,95.5,31.0
76.6,169.2,39.3,40.8,28.7,88.2,32.0
57.7,163.1,35.7,33.3,26.4,80.0,26.6
59.8,153.3,36.3,34.9,25.4,82.7,29.4
68.6,156.3,38.8,35.9,27.9,88.7,31.2
70.8,165.5,38.4,37.5,25.7,83.0,30.5
48.8,149.6,34.7,33.2,23.9,69.7,24.8
76.6,177.7,38.8,38.8,28.0,85.7,30.0
58.3,154.6,35.1,35.2,22.5,78.8,29.6
68.5,168.5,37.5,36.6,28.9,93.6,30.7
58.5,160.8,36.6,37.4,25.1,76.8,29.6
71.9,163.2,39.9,37.8,26.1,83.3,33.9
64.9,169.0,36.0,39.3,26.2,80.2,29.5
58.3,165.5,37.0,37.2,24.2,74.2,27.6
64.8,157.4,39.8,36.4,25.9,85.0,29.5
56.4,165.9,37.1,35.2,24.4,75.8,28.1
47.8,154.1,33.4,35.1,23.4,70.6,25.8
59.1,167.5,34.9,39.1,25.7,77.5,28.0
66.5,165.2,37.2,38.3,28.5,91.2,28.7
64.9,159.3,36.8,35.9,26.5,88.6,28.7
51.2,156.5,35.2,35.3,25.3,75.5,25.8
49.6,153.0,34.3,34.6,23.6,76.5,25.2
74.4,160.0,39.5,39.0,26.5,89.7,34.1
68.0,161.5,38.0,36.7,25.6,86.8,30.4
50.6,155.7,33.5,35.2,25.0,79.0,25.5
59.1,167.9,34.0,36.5,25.4,78.5,26.1
71.2,166.2,38.8,36.8,27.7,86.4,30.4
84.4,169.6,37.8,37.1,27.9,96.7,34.0
54.7,165.7,33.9,38.4,25.1,76.0,26.7
48.7,149.5,36.4,35.6,23.7,72.6,27.0
61.2,164.4,35.5,36.6,27.2,84.2,28.0
72.2,165.2,40.3,35.3,26.4,86.5,33.7
56.7,156.6,34.7,32.2,26.8,88.8,26.9
68.8,165.3,38.2,38.7,25.5,81.9,32.0
54.2,160.4,37.0,34.6,26.2,73.9,25.1
61.1,159.4,37.4,36.4,25.1,80.5,28.8
67.2,162.7,35.0,36.5,28.8,88.0,28.1
74.9,172.9,40.6,37.4,23.9,81.0,30.7
58.5,160.2,36.2,36.9,26.6,80.3,27.4
60.5,161.5,35.7,35.8,25.2,78.7,28.5
60.1,164.5,36.9,37.2,25.6,78.7,27.0
62.1,162.3,40.5,33.3,24.9,82.1,30.1
60.9,159.5,37.3,35.5,23.4,72.3,29.8
47.0,148.0,32.8,33.9,19.7,62.8,27.2
78.6,169.6,41.0,37.6,27.5,95.1,35.8
72.5,168.0,39.1,38.4,26.9,85.7,33.0
51.6,159.0,33.3,35.3,24.3,72.6,26.8
50.1,152.9,37.5,34.9,25.9,70.0,26.3
62.6,155.1,35.7,34.2,25.3,86.0,30.3
78.7,170.9,41.0,38.0,26.3,83.2,32.8
57.2,158.9,34.2,33.9,26.0,81.8,28.9
67.0,161.6,34.8,37.4,25.5,81.3,28.2
53.5,164.3,33.7,36.0,28.2,70.5,25.6
63.8,158.7,36.9,35.0,24.3,76.8,29.5
75.2,169.1,42.7,35.1,25.7,77.9,32.6
51.9,155.8,33.8,36.4,23.0,69.9,27.0
60.2,161.1,37.3,35.9,26.3,76.8,28.4
70.1,172.4,39.2,39.2,27.8,89.8,30.7
78.2,162.3,40.8,38.3,26.6,90.0,33.9
61.1,168.6,35.4,37.6,27.9,79.1,26.8
63.1,158.7,33.0,35.1,27.2,89.5,30.4
54.0,154.6,37.0,32.9,24.2,71.0,29.5
61.9,168.2,32.5,35.4,25.5,82.7,27.8
57.7,151.9,36.7,34.9,26.4,81.2,28.2
67.3,163.1,38.7,35.4,26.0,80.8,30.8
60.8,152.5,38.3,35.9,24.5,78.9,29.5
90.5,165.7,43.8,37.2,30.9,109.2,34.3
68.2,165.3,36.3,35.7,25.2,81.5,33.6
68.3,144.7,39.9,35.0,25.7,93.7,36.8
77.8,161.5,35.6,38.3,30.0,104.0,33.5
64.8,173.2,35.7,36.5,27.4,85.4,28.2
108.2,173.3,45.6,37.9,31.5,107.6,38.8
87.5,176.0,38.8,33.9,29.5,103.1,36.6
78.8,166.9,39.3,40.6,28.6,93.0,33.0
84.4,160.2,43.3,36.3,28.4,97.6,38.7
66.7,161.1,37.6,36.3,28.4,91.6,30.6
74.9,160.7,39.5,37.7,28.0,92.7,36.9
82.7,158.2,41.4,35.2,30.3,103.2,35.2
69.5,163.6,37.8,37.1,28.0,92.5,31.8
69.7,170.2,38.3,36.6,26.8,88.9,30.5
52.8,159.1,34.6,35.7,23.4,70.8,28.0
78.5,172.4,38.4,35.7,27.9,92.5,32.4
66.9,165.7,37.3,37.6,25.0,83.3,28.1
55.6,159.1,35.7,36.9,27.6,82.7,28.5
84.0,163.0,42.0,33.8,29.5,104.2,36.9
83.1,173.0,45.2,37.2,26.7,96.1,34.8
73.5,169.5,38.3,35.8,26.4,86.6,32.1
76.3,159.8,39.7,37.5,26.6,91.1,32.0
63.7,160.6,35.3,34.9,26.1,87.5,29.7
70.0,164.4,37.6,36.7,24.5,90.6,33.0
62.6,157.5,37.1,34.8,26.7,83.5,29.5
60.7,164.2,35.5,35.2,24.0,78.7,26.3
70.5,161.5,36.1,36.3,28.4,94.3,32.7
68.9,157.0,39.0,34.6,26.8,91.3,30.9
63.3,160.7,38.8,34.9,25.3,77.8,30.9
56.4,162.6,37.4,34.5,23.5,72.2,27.6
72.9,172.9,38.9,39.6,27.8,84.3,30.5
61.8,150.1,37.3,33.3,22.1,78.2,30.7
61.8,165.7,35.9,34.8,25.2,79.1,29.2
54.6,161.4,33.0,36.6,23.8,76.1,26.6
68.6,166.0,36.7,38.5,26.4,85.3,28.7
64.1,167.5,37.1,37.5,23.1,72.5,30.6
63.5,163.8,37.3,38.2,25.8,77.9,28.5
63.4,158.4,35.5,33.4,23.0,83.4,29.0
68.4,168.0,37.4,38.6,24.0,80.0,29.5
68.0,166.7,40.1,37.4,27.2,83.5,32.0
75.1,175.8,38.4,36.7,28.7,82.5,30.3
85.1,168.8,42.3,39.0,27.6,96.2,32.2
58.2,163.6,33.3,35.5,29.0,82.3,27.0
70.9,160.7,40.2,37.5,25.3,84.6,31.3
66.4,159.4,38.0,34.5,30.0,95.9,31.0
75.7,169.4,40.8,36.9,27.1,90.7,31.9
63.2,160.6,36.2,36.8,24.5,80.7,29.4
67.4,168.7,36.9,36.7,25.0,85.3,30.7
60.2,157.4,35.9,38.4,20.9,75.3,29.8
61.6,160.3,35.7,35.8,23.5,83.9,28.3
58.4,155.9,36.3,35.6,23.9,76.2,31.0
71.7,165.9,38.8,38.8,26.7,86.1,31.6
60.6,161.4,34.4,33.8,26.4,84.5,29.9
64.8,163.0,40.2,37.8,24.5,81.8,29.5
47.8,143.5,34.4,32.2,26.6,76.0,26.5
75.1,167.2,38.9,37.8,24.1,88.5,32.2
73.9,170.8,38.0,37.5,25.3,87.2,31.5
68.6,167.6,38.2,37.1,26.9,88.7,28.5
62.0,160.9,36.3,36.1,24.5,78.8,27.4
74.0,159.0,43.7,35.2,27.1,93.7,30.6
59.8,162.9,35.5,36.2,24.5,79.8,29.6
64.5,159.8,37.4,36.1,24.4,82.6,30.6
56.3,156.0,35.5,34.0,24.2,76.1,28.0
68.6,168.8,38.8,37.6,25.6,82.2,32.0
69.6,174.5,35.4,39.7,24.2,80.3,30.1
63.1,167.3,34.9,36.0,23.5,79.1,31.9
72.9,166.2,36.5,39.1,23.5,84.6,31.6
54.8,157.6,34.1,37.1,25.7,76.2,27.9
65.0,172.0,35.9,35.8,27.0,86.0,28.2
70.0,170.1,38.1,38.8,28.8,86.7,30.7
58.0,162.0,36.4,35.5,26.9,79.3,27.3
73.8,167.0,37.3,38.5,28.8,92.8,30.0
47.8,163.0,33.0,36.0,22.8,67.2,23.0
58.3,163.6,34.6,35.2,24.7,78.5,29.1
84.9,171.4,45.5,36.7,29.4,91.6,32.8
73.2,170.2,40.7,37.5,26.7,85.4,28.8
60.9,159.0,38.0,35.7,25.3,77.8,27.4
65.4,164.3,38.9,35.5,27.5,77.1,30.0
83.2,176.9,40.5,39.6,29.8,89.7,30.7
59.1,154.9,35.7,37.1,25.7,82.2,28.9
69.5,153.3,40.7,39.6,26.0,93.5,33.9
60.9,159.2,37.2,34.4,24.6,82.8,27.8
65.0,160.9,36.7,37.8,26.4,84.1,31.3
55.0,156.9,35.1,35.9,25.9,75.4,28.0
65.9,158.6,38.2,37.8,26.0,86.5,29.8
70.1,157.4,39.5,36.4,25.9,82.7,32.1
68.9,161.7,37.6,36.2,24.9,88.7,32.7
60.7,158.9,36.3,36.8,25.0,83.6,27.5
73.6,167.9,38.0,35.7,25.8,91.7,34.3
56.4,170.0,33.8,37.3,26.4,73.9,26.4
56.6,162.3,33.8,38.4,28.5,77.9,26.4
68.1,167.7,38.6,38.1,25.0,77.5,31.6
66.0,159.8,36.6,36.8,24.7,86.0,31.0
53.6,162.5,35.2,37.6,23.4,70.0,27.7
64.7,168.5,36.1,36.8,23.5,81.2,27.4
77.6,168.5,38.7,38.3,28.0,90.8,30.9
56.3,162.3,34.3,37.8,26.3,73.3,28.0
67.5,167.4,35.5,36.8,27.4,90.4,31.0
60.4,165.3,36.7,36.7,27.3,81.4,28.8
54.2,158.7,31.3,34.3,28.7,87.2,26.5
66.4,159.5,36.0,35.9,30.8,98.0,30.7
74.4,156.3,38.1,35.2,30.1,104.6,34.1
62.1,167.4,34.8,37.5,26.9,84.1,27.7
58.5,143.9,37.7,33.7,24.9,82.4,29.8
81.0,171.8,39.3,35.8,30.1,95.5,33.8
51.1,158.9,32.5,35.9,25.2,71.7,27.0
71.7,164.5,37.6,39.0,28.7,96.4,33.3
60.7,167.7,35.8,38.4,26.7,75.8,27.8
59.1,155.2,36.0,32.7,26.2,82.9,29.6
63.6,152.3,36.0,36.0,27.5,99.9,28.5
71.5,161.2,36.9,33.8,28.8,94.1,32.2
57.4,164.2,33.9,35.5,27.8,77.6,27.4
71.6,173.2,37.8,35.9,29.0,82.2,28.4
54.0,160.0,33.7,36.4,25.2,75.2,27.6
42.6,140.9,35.4,33.7,22.9,71.6,23.5
58.5,162.0,36.4,35.1,26.9,75.9,28.7
82.8,174.6,39.2,41.1,27.3,89.8,31.7
74.0,168.8,40.9,36.7,25.0,85.2,30.4
76.5,160.6,43.2,36.9,26.3,92.0,34.0
85.2,165.8,44.5,37.6,29.7,104.7,37.1
67.1,159.0,37.0,34.8,26.1,90.4,32.8
76.0,178.1,38.9,39.0,29.5,87.5,31.3
69.5,169.0,38.6,34.6,26.8,85.0,29.0
75.4,165.4,39.5,39.3,30.1,98.7,31.1
66.3,158.3,38.5,37.8,27.9,87.0,30.2
48.0,152.3,32.3,35.0,25.8,74.3,27.0
83.0,168.5,41.5,38.6,29.3,91.0,33.5
75.6,167.2,38.5,37.3,29.1,96.4,30.2
78.4,164.1,39.6,38.8,27.9,93.4,33.1
59.4,164.4,36.3,39.0,25.4,78.0,28.9
76.6,159.7,40.2,36.0,29.3,95.1,34.4
67.8,173.2,35.8,38.9,26.5,79.5,32.1
51.7,152.9,34.4,33.9,25.6,81.5,29.0
66.2,162.0,36.9,38.7,27.0,84.8,30.4
66.5,164.3,35.3,33.9,25.6,79.7,30.2
61.3,155.6,36.6,35.4,25.3,92.7,30.4
72.9,163.0,38.5,38.0,29.8,98.6,32.2
70.1,161.4,36.8,36.2,29.0,88.4,33.3
42.6,146.4,33.3,32.7,24.0,67.3,24.2
72.9,174.9,37.2,39.8,25.6,81.0,31.0
76.1,161.8,40.9,35.7,29.2,93.3,32.6
71.9,163.1,38.3,36.4,27.2,99.5,32.9
79.4,170.4,38.9,39.0,26.7,96.6,33.9
70.5,166.9,37.2,38.0,26.4,87.4,29.9
72.7,158.6,39.3,36.1,30.7,101.3,34.6
60.9,160.2,35.7,37.5,24.5,73.5,29.3
80.0,162.0,39.4,37.4,28.4,107.2,37.6
62.5,157.5,36.8,35.7,25.6,83.4,29.4
76.8,151.3,40.4,36.2,29.3,106.5,34.3
57.8,157.3,35.3,35.4,23.7,81.8,30.1
63.9,164.9,36.8,37.2,25.6,82.8,29.4
74.9,165.7,37.8,37.8,27.7,94.5,33.1
65.0,153.8,38.0,38.0,24.5,90.0,31.8
63.3,168.4,34.4,33.8,25.2,83.1,28.6
52.6,155.0,32.5,33.4,24.6,82.2,29.2
76.6,163.0,39.2,36.5,28.6,102.1,35.8
93.4,169.3,41.2,40.0,32.8,115.7,39.0
66.7,155.7,36.2,37.0,25.2,86.1,31.6
62.2,162.7,37.3,36.9,24.4,76.5,31.1
94.2,166.6,40.3,39.1,30.1,108.5,38.3
64.1,159.9,37.0,38.0,27.9,88.0,30.6
69.2,154.7,35.3,33.1,27.9,101.2,31.8
64.6,163.6,37.2,36.9,28.5,83.1,29.6
52.5,154.7,36.8,34.7,27.9,79.7,27.4
49.0,162.9,29.8,31.2,24.7,76.2,24.0
74.9,156.0,39.0,35.4,29.0,92.2,35.2
85.2,175.1,39.6,36.0,30.9,103.5,31.7
77.2,162.5,40.7,36.4,26.6,101.2,34.8
64.3,157.3,34.6,36.5,24.1,86.4,32.1
72.2,159.9,37.8,31.1,28.5,96.2,34.8
69.3,154.7,38.7,36.1,26.8,91.4,33.1
73.7,173.5,36.3,39.0,28.3,86.2,30.5
72.5,167.0,37.2,37.8,28.2,95.7,30.2
81.6,167.8,40.6,38.4,27.9,89.7,35.7
57.0,160.4,33.5,36.1,28.1,81.2,28.5
66.0,163.1,37.4,33.3,27.5,86.5,29.2
80.4,168.4,35.5,37.2,32.6,105.4,32.1
85.2,171.5,42.8,36.3,30.3,97.3,32.0
66.2,163.5,35.2,35.6,29.0,94.7,31.0
70.6,166.6,36.1,36.7,25.7,90.2,32.0
57.7,170.5,33.7,36.9,27.7,78.2,27.3
52.6,162.9,29.7,37.4,24.3,75.5,27.8
80.8,171.8,37.2,37.5,28.6,99.0,33.0
83.4,162.6,41.3,38.6,26.6,97.2,35.1
75.0,161.6,38.2,38.8,26.0,92.2,33.0
61.9,160.2,32.6,33.5,27.4,89.5,29.4
67.5,166.7,37.8,35.8,28.4,88.5,29.0
70.2,164.5,37.8,36.3,26.8,91.0,31.6
65.9,167.0,35.5,37.2,27.6,82.7,29.4
71.2,162.1,39.3,36.1,25.2,84.0,31.1
102.8,172.1,45.3,38.0,30.0,103.2,40.5
75.9,160.6,37.6,35.6,27.6,90.3,37.1
65.9,156.7,38.7,38.7,27.3,87.5,28.0
64.4,172.0,38.7,37.4,28.4,79.0,28.7
68.9,163.9,39.7,36.6,28.3,87.5,29.7
86.3,173.0,41.3,37.1,28.1,98.3,35.7
94.9,168.2,44.0,36.7,31.1,113.9,38.4
63.0,172.0,34.6,35.5,27.3,79.2,29.0
106.9,178.3,44.4,41.9,31.9,113.3,37.0
63.9,164.1,37.0,36.2,26.8,88.1,28.8
68.3,156.8,37.7,33.8,29.0,90.7,32.3
63.0,164.0,33.4,37.8,26.1,85.0,28.6
71.8,155.6,38.6,35.4,24.6,94.5,32.9
87.4,164.7,41.7,37.6,29.1,106.9,38.7
75.2,163.0,37.4,38.4,30.6,92.0,33.4
85.2,158.7,36.9,36.3,30.2,109.5,39.1
82.7,162.7,37.0,36.1,28.8,103.9,33.3
55.9,163.8,34.1,35.9,27.8,76.5,27.0
82.1,164.4,39.0,38.8,29.3,104.2,33.5
66.3,160.3,37.5,36.3,26.2,88.0,29.0
63.8,171.3,37.8,35.5,26.6,81.1,30.1
79.9,172.1,39.4,40.2,29.3,98.7,30.0
58.9,157.3,36.8,35.0,26.6,79.3,31.1
76.1,161.9,41.0,38.1,24.6,91.8,31.9
67.2,152.4,36.7,34.5,27.1,104.0,31.5
54.1,160.5,31.0,35.1,25.9,80.3,25.8
69.7,161.7,38.8,36.5,22.7,83.8,32.0
61.6,160.1,35.8,35.8,25.5,87.8,29.1
85.2,170.3,36.5,38.3,28.1,104.0,36.3
58.2,157.4,34.8,36.0,25.0,78.5,28.6
74.2,159.6,35.7,38.0,26.5,94.3,34.2
60.9,160.2,36.4,37.4,24.0,80.0,29.2
69.0,159.9,37.7,37.0,28.8,91.6,31.3
67.5,163.2,38.0,37.4,28.4,96.1,30.0
88.6,166.0,41.5,36.2,32.6,106.5,38.1
65.2,156.8,35.5,36.1,25.0,84.7,33.2
82.6,163.9,38.8,38.3,30.6,102.0,37.5
55.6,159.1,32.3,35.7,24.4,79.0,26.6
71.9,162.8,38.7,35.4,27.0,88.7,34.5
82.2,161.5,40.6,35.2,27.4,97.5,36.0
96.5,168.0,44.4,38.0,29.2,110.0,39.9
62.4,159.0,36.9,33.6,26.3,89.6,30.7
43.5,156.3,32.3,35.5,22.8,66.0,23.3
75.3,164.1,38.2,34.7,30.0,102.1,34.1
55.3,171.0,33.3,36.4,27.7,79.0,25.6
57.8,156.6,34.9,35.6,25.5,81.6,29.6
71.3,157.3,36.9,38.7,29.0,96.6,31.6
77.6,166.9,41.6,34.8,28.1,96.6,31.4
65.5,160.7,38.2,38.2,25.6,80.9,31.0
57.8,163.3,34.5,38.6,25.5,78.7,28.3
84.3,169.9,39.9,37.5,26.6,90.7,33.4
67.0,163.8,37.7,37.4,26.2,87.7,31.0
76.4,163.4,39.7,34.8,26.3,87.8,36.5
66.3,166.0,38.0,35.9,24.8,73.4,33.7
67.1,160.4,37.0,36.0,26.2,86.1,32.1
70.6,169.3,37.7,38.9,28.7,88.5,28.9
63.6,159.5,38.7,34.3,25.0,82.0,28.2
64.6,169.4,38.1,36.6,25.6,79.6,29.2
65.8,162.6,35.0,37.4,27.1,83.5,30.4
78.9,161.3,43.2,35.4,29.4,92.2,34.5
58.5,161.4,36.0,36.5,23.6,76.9,28.0
58.9,163.0,34.8,36.2,25.4,81.2,28.4
78.5,171.6,38.3,39.7,29.6,97.3,30.4
67.6,151.0,38.8,35.0,26.9,95.2,31.3
86.2,163.9,39.2,36.5,31.6,111.3,35.6
60.5,157.6,34.5,35.3,27.6,90.7,32.0
95.0,167.7,42.7,36.0,26.9,106.8,41.3
64.9,166.9,36.3,36.8,25.3,84.3,29.8
61.6,159.2,35.8,34.3,24.6,75.5,29.6
71.5,160.6,37.6,36.6,27.4,91.0,30.6
76.5,159.7,38.6,35.8,26.6,94.3,35.3
65.2,161.0,37.2,36.1,27.0,81.9,32.1
77.3,181.1,36.5,41.3,28.3,90.5,29.3
73.4,163.9,35.7,35.4,29.6,101.8,31.4
54.9,163.5,32.3,37.2,27.0,75.7,26.3
80.2,175.1,38.7,37.6,30.5,89.3,32.9
69.5,162.6,38.7,36.5,27.0,84.9,31.4
64.7,168.8,37.9,37.8,28.0,76.8,29.7
65.7,158.8,38.7,34.6,26.7,85.0,31.9
87.1,163.5,40.7,37.5,29.2,109.0,35.6
58.0,162.4,32.8,35.9,24.3,83.5,26.2
79.6,163.4,38.6,36.3,26.4,94.6,35.6
76.1,174.9,39.9,37.9,26.6,85.2,29.4
57.6,164.6,34.8,31.6,24.9,74.1,26.9
87.0,160.0,42.2,35.6,28.3,106.0,36.7
76.6,160.0,37.5,35.1,28.3,101.7,36.0
54.8,151.7,35.8,33.1,25.3,78.2,27.3
82.6,165.9,42.1,32.7,28.7,103.0,35.4
65.1,171.8,34.9,36.8,29.9,85.3,29.8
57.0,153.3,33.8,33.7,26.7,88.1,28.3
71.9,159.2,36.6,38.6,29.3,94.8,31.4
72.6,163.6,40.1,39.0,26.0,84.6,31.9
71.6,164.8,38.9,36.0,26.1,87.5,32.0
83.2,166.9,41.2,35.6,29.7,98.2,34.7
60.4,165.5,34.8,36.6,28.5,79.1,28.7
76.4,177.0,39.0,38.7,26.8,84.4,30.5
93.4,175.2,44.4,39.8,28.2,102.8,35.2
57.3,174.1,31.8,36.6,25.2,76.8,25.5
58.2,160.8,35.5,33.2,24.5,77.5,28.8
55.3,163.6,36.3,37.9,25.5,71.8,26.8
69.8,155.5,39.6,36.7,25.8,87.1,32.2
64.0,157.3,36.1,33.8,26.8,84.0,32.4
59.0,162.3,39.0,35.6,26.8,71.9,26.5
60.4,153.4,37.5,34.2,23.9,81.1,32.4
66.6,154.3,35.2,36.5,29.5,92.0,27.8
67.0,174.4,36.0,36.1,26.5,81.2,27.9
63.3,162.3,36.7,34.3,28.0,81.4,29.2
61.8,158.7,38.4,35.9,26.4,81.8,29.7
64.5,156.3,36.0,34.4,25.3,84.4,31.2
58.2,165.5,33.4,36.3,25.2,78.7,27.8
79.6,161.2,41.7,35.1,29.8,94.8,33.7
60.9,163.6,36.9,36.5,26.1,83.4,29.3
82.3,170.9,38.7,41.0,30.4,97.2,32.8
56.7,154.7,34.3,33.8,23.6,76.3,28.8
51.0,165.7,32.6,34.6,27.3,71.0,23.3
60.1,169.5,35.8,36.2,26.6,80.5,26.3
71.6,172.0,38.8,33.8,26.0,84.3,32.0
68.1,158.7,41.2,34.3,25.8,86.6,31.0
94.0,167.6,41.0,38.8,30.4,98.1,40.2
68.6,172.6,37.4,36.8,27.7,84.0,27.4
67.1,161.6,38.8,34.9,27.8,86.6,25.7
68.9,174.7,36.7,40.0,25.2,74.5,31.9
78.6,170.5,41.4,37.2,28.9,93.0,32.3
70.4,168.5,38.3,37.7,26.0,82.4,30.5
50.4,159.4,34.5,31.8,20.1,66.9,25.8
59.8,168.7,34.1,38.9,27.1,76.9,29.0
76.0,170.0,39.3,37.3,27.9,87.7,34.4
78.0,165.8,38.3,36.3,27.0,97.0,31.7
71.2,156.2,37.4,36.1,26.9,88.0,32.1
66.5,165.8,35.8,37.2,29.0,87.0,29.7
73.5,168.8,37.4,34.8,28.1,90.0,34.8
54.4,152.4,32.8,34.6,23.5,75.2,29.0
67.8,161.1,38.9,38.8,26.2,80.5,30.7
64.8,162.7,36.0,32.2,27.8,84.2,28.7
66.3,161.4,37.2,34.0,26.8,91.7,30.8
77.9,159.8,39.4,40.3,27.3,85.3,33.0
70.2,164.3,38.1,33.0,29.0,95.3,30.6
59.2,161.1,35.2,36.6,26.0,81.6,29.4
56.3,152.0,35.8,33.9,24.7,77.8,28.7
92.7,169.7,43.4,36.7,29.8,96.3,37.8
80.1,164.0,40.2,37.2,26.8,93.1,35.8
77.2,167.2,39.8,37.4,28.3,88.9,32.5
70.4,166.2,36.7,37.8,25.2,80.5,30.3
59.0,160.1,35.2,35.2,25.6,77.6,29.0
64.0,158.0,36.8,31.7,24.9,79.5,28.6
84.2,167.6,41.4,35.4,27.0,93.6,35.0
54.6,153.6,37.0,34.8,26.5,70.2,28.7
71.5,156.1,37.8,33.2,28.2,91.8,31.3
57.5,147.5,37.4,34.3,25.8,82.8,28.6
52.2,153.2,36.4,36.0,22.9,69.8,26.4
72.5,164.6,40.1,37.8,28.3,83.9,30.0
51.7,165.7,31.8,37.2,25.8,77.4,23.5
63.1,164.8,36.8,37.0,27.3,82.8,29.1
53.7,158.6,35.7,33.4,23.4,72.2,24.3
59.7,160.9,35.3,37.1,26.0,80.5,27.5
60.7,156.2,35.4,35.8,25.9,82.1,30.4
57.7,150.7,39.4,34.6,26.4,79.7,28.1
49.9,146.8,34.4,34.5,25.0,76.4,26.8
68.7,163.6,39.5,36.7,27.1,84.7,30.0
68.0,158.5,37.0,36.1,28.0,86.3,31.8
63.2,160.7,35.2,36.1,28.5,86.8,29.6
77.6,165.7,38.5,36.0,29.0,90.7,33.0
63.8,160.6,34.7,34.3,28.8,88.3,29.6
78.3,170.5,39.7,35.1,29.1,94.6,32.6
60.2,160.5,35.3,36.0,24.3,73.5,31.0
77.1,166.6,40.2,37.0,27.7,95.2,30.9
61.7,163.5,35.7,37.7,27.4,83.3,27.5
46.2,149.8,33.0,34.4,25.7,73.7,25.0
59.1,161.9,37.4,34.6,25.5,71.5,27.3
57.4,155.9,35.4,34.2,25.1,80.8,27.4
62.1,163.9,38.9,33.9,22.4,75.8,28.2
61.8,157.4,35.0,34.3,28.8,88.3,28.8
51.8,153.0,33.8,35.1,23.5,78.9,25.2
63.1,155.2,39.2,36.0,24.5,81.2,29.0
65.3,157.2,35.8,36.5,25.2,83.8,28.6
64.6,167.0,38.3,38.6,24.4,77.0,27.8
56.9,157.4,37.7,35.8,22.9,70.7,30.2
66.1,163.6,38.0,37.7,26.4,79.8,28.4
59.8,157.5,35.1,35.8,27.4,85.6,29.2
53.3,167.6,32.7,35.3,27.2,71.6,24.9
75.5,170.5,37.1,39.8,29.9,94.0,30.0
70.2,160.3,38.9,37.9,27.6,90.7,32.3
65.5,159.3,35.7,33.9,25.3,83.2,29.0
64.4,161.1,35.4,37.8,25.5,83.6,29.5
68.0,167.3,36.4,35.7,27.8,84.0,28.0
71.5,168.9,39.8,38.9,28.1,79.0,31.1
49.9,152.9,35.9,36.6,24.3,73.3,25.4
52.3,160.2,33.7,32.1,23.3,70.0,26.5
74.0,176.4,37.5,36.3,28.2,80.5,31.4
75.0,164.8,41.5,36.9,27.6,93.7,29.8
60.4,158.7,32.2,34.9,26.1,86.7,27.8
43.0,149.2,31.8,34.3,23.1,64.1,24.0
75.0,156.7,36.5,37.5,28.6,95.1,34.3
71.6,156.3,37.2,39.1,26.6,84.5,31.1
72.3,166.3,35.9,37.6,24.0,87.6,34.3
76.5,161.7,40.3,38.6,28.3,95.1,32.5
66.0,168.3,37.3,40.6,24.0,79.0,29.5
60.0,163.6,36.7,36.6,26.8,75.2,26.8
69.5,162.8,43.0,37.0,27.0,80.7,31.5
63.7,153.6,37.3,34.8,27.5,85.2,29.8
60.2,153.0,35.7,37.6,25.7,88.0,28.3
81.5,167.8,40.5,37.5,29.5,91.3,32.8
77.3,168.2,37.8,37.0,26.3,88.5,31.5
53.7,158.5,32.7,35.5,24.6,74.2,28.8
67.2,158.8,40.7,35.0,25.7,82.6,29.7
69.8,171.8,35.2,39.8,28.3,82.0,29.6
80.9,165.5,37.0,34.4,30.2,101.0,36.0
72.2,170.5,38.8,39.0,27.3,82.0,28.9
63.0,160.8,39.4,34.8,25.4,79.2,29.4
65.4,160.7,39.3,36.5,24.0,76.6,31.4
48.4,149.0,32.8,32.7,26.6,72.8,25.1
65.3,156.3,36.5,35.7,27.1,89.5,30.5
66.9,167.7,38.4,34.7,23.9,81.1,27.8
66.8,161.5,36.7,36.4,26.0,85.6,28.8
67.2,157.0,40.7,36.8,25.0,77.2,30.6
59.7,156.3,35.4,35.3,24.1,82.6,27.6
65.8,162.7,37.7,35.9,24.5,84.4,31.5
65.7,174.3,35.1,38.8,25.7,75.6,28.0
68.1,163.5,37.4,36.4,27.5,89.3,31.5
89.4,169.9,40.5,36.9,32.8,105.9,34.3
64.3,150.3,39.3,36.0,23.7,78.1,32.7
85.7,163.7,43.5,37.8,28.5,93.2,35.3
56.0,154.4,34.7,34.5,23.2,74.6,29.3
61.3,149.3,38.4,36.1,25.8,80.1,31.6
66.2,164.5,35.3,38.4,30.0,92.8,28.0
71.9,170.7,42.5,39.4,27.2,80.6,30.7
58.6,161.1,36.9,35.6,24.5,74.9,26.5
57.6,154.3,37.7,36.5,26.2,76.7,30.5
56.0,160.4,34.4,35.9,27.5,74.8,27.1
61.6,158.8,39.9,33.7,26.6,79.8,29.8
53.3,154.3,37.0,33.7,23.1,72.2,28.5
67.8,163.0,36.5,35.4,26.9,88.8,29.0
77.6,167.4,37.8,39.9,25.5,78.4,31.2
65.8,156.0,38.4,36.1,24.9,77.8,30.7
