Stature,Weight,BMI,Shoulder Breadth,Armscye Circumference,"Hip Breadth, Sitting","Hip Circumference, Maximum","Waist Circumference, Pref",Chest Circumference,Thigh Circumference,Ankle Circumference,Crotch Height,Knee Height,Arm Length (Spine to Wrist),Triceps Skinfold,Subscapular Skinfold,SH/S,Waist/Hip,Chest/Waist
1669,68.48,24.58391685,433,380,412.0,1065.0,819.0,952,611,235,765.0,509,771,32.0,19.0,0.527860995,0.769014085,1.162393162
1638,67.8,25.26980549,414,390,433.0,1089.0,806.0,936,637,230,709.0,476,760,29.0,21.0,0.551892552,0.740128558,1.161290323
1608,65.76,25.4325388,404,364,379.0,1008.0,852.0,1007,570,239,711.0,487,745,24.0,23.5,0.541044776,0.845238095,1.181924883
1569,47.62,19.34387619,372,328,345.0,900.0,614.0,819,506,245,721.0,472,740,14.5,12.0,0.537284895,0.682222222,1.333876221
1631,61.68,23.18656653,414,344,418.0,1087.0,753.0,904,630,233,740.0,501,755,22.0,13.0,0.529736358,0.692732291,1.200531208
1738,64.17,21.24381423,429,361,409.0,1031.0,679.0,896,574,239,806.0,538,808,19.0,11.0,0.524165708,0.658583899,1.319587629
1710,58.96,20.1634691,412,356,350.0,960.0,768.0,889,533,241,802.0,533,816,14.0,7.5,0.516959064,0.8,1.157552083
1728,91.38,30.60297711,468,411,489.0,1222.0,935.0,1095,724,245,789.0,528,815,29.0,24.5,0.520833333,0.765139116,1.171122995
1606,59.41,23.03395269,415,369,375.0,993.0,744.0,934,553,239,709.0,487,747,26.0,18.0,0.547945205,0.749244713,1.255376344
1628,100.68,37.98694831,484,468,478.0,1262.0,1028.0,1161,757,257,703.0,495,749,40.0,32.5,0.552211302,0.814580032,1.129377432
1683,62.59,22.09717319,398,345,385.0,1040.0,714.0,961,568,240,805.0,533,803,21.0,10.5,0.502673797,0.686538462,1.345938375
1589,48.98,19.39862673,368,350,369.0,938.0,652.0,803,544,224,740.0,489,728,14.0,11.5,0.525487728,0.695095949,1.231595092
1567,52.61,21.4254676,393,346,350.0,950.0,713.0,897,541,214,742.0,496,741,22.0,14.0,0.511805999,0.750526316,1.258064516
1621,60.09,22.86842076,416,372,375.0,995.0,721.0,918,561,233,722.0,496,767,27.0,13.0,0.528685996,0.724623116,1.273231623
1633,64.17,24.06354847,404,355,403.0,1035.0,770.0,910,584,234,759.0,517,790,24.0,15.5,0.500918555,0.743961353,1.181818182
1700,56.46,19.53633218,412,359,357.0,956.0,684.0,868,533,238,791.0,511,776,18.0,14.5,0.532352941,0.715481172,1.269005848
1830,74.6,22.27597121,445,407,397.0,1044.0,732.0,959,614,261,895.0,592,879,12.5,8.0,0.508196721,0.701149425,1.31010929
1621,51.25,19.50418645,399,346,338.0,900.0,640.0,818,525,234,755.0,499,746,20.0,8.0,0.528685996,0.711111111,1.278125
1643,88.44,32.76224148,375,434,403.0,1154.0,994.0,1161,647,252,746.0,511,808,22.0,30.5,0.528301887,0.86135182,1.168008048
1657,64.17,23.37152345,404,353,415.0,1067.0,770.0,905,619,243,770.0,513,767,19.0,14.0,0.518406759,0.721649485,1.175324675
1622,59.18,22.49434031,449,363,376.0,981.0,676.0,912,514,239,760.0,496,781,22.5,15.0,0.51972873,0.689092762,1.349112426
1653,90.7,33.19415212,439,454,482.0,1265.0,940.0,1142,681,248,723.0,496,784,41.5,43.5,0.531760436,0.743083004,1.214893617
1686,58.28,20.50238585,406,358,353.0,959.0,745.0,846,541,244,795.0,531,796,11.0,9.0,0.521945433,0.776850886,1.13557047
1627,145.35,54.90854431,568,547,557.0,1604.0,1351.0,1423,856,244,770.0,517,814,41.5,55.0,0.559926245,0.842269327,1.053293856
1623,69.61,26.42619249,419,371,431.0,1070.0,783.0,974,642,237,768.0,517,775,31.5,31.0,0.512014787,0.731775701,1.243933589
1499,57.37,25.53180884,409,362,390.0,1029.0,689.0,955,602,215,666.0,445,702,31.0,28.0,0.535023349,0.669582119,1.386066763
1666,55.56,20.01761089,387,342,384.0,987.0,685.0,866,556,233,773.0,522,763,13.0,11.0,0.533013205,0.69402229,1.264233577
1618,52.83,20.18011218,390,343,346.0,924.0,650.0,794,533,230,742.0,575,753,15.0,16.5,0.529048208,0.703463203,1.221538462
1604,60.32,23.44512783,412,392,384.0,1007.0,691.0,895,597,240,709.0,470,758,26.0,15.0,0.546134663,0.686196624,1.295224313
1625,69.61,26.36118343,414,376,410.0,1059.0,880.0,959,611,249,725.0,498,756,20.0,28.0,0.540307692,0.830972616,1.089772727
1564,48.98,20.02374396,382,327,363.0,924.0,629.0,826,518,215,706.0,483,710,16.0,7.5,0.531329923,0.680735931,1.313195548
1635,144.67,54.11815317,541,606,542.0,1572.0,1364.0,1444,793,298,691.0,513,797,44.0,56.5,0.531498471,0.867684478,1.058651026
1775,73.7,23.39218409,440,388,421.0,1087.0,800.0,965,641,252,837.0,565,844,23.0,14.5,0.511549296,0.735970561,1.20625
1758,53.74,17.38841195,398,389,371.0,955.0,620.0,840,533,228,803.0,520,793,21.0,11.0,0.53185438,0.64921466,1.35483871
1827,73.7,22.07955891,419,386,417.0,1045.0,710.0,931,596,249,854.0,570,814,18.5,16.5,0.513957307,0.679425837,1.311267606
1551,66.89,27.80594122,412,388,382.0,1012.0,859.0,1007,604,224,698.0,472,740,24.5,22.5,0.531270148,0.848814229,1.172293364
1654,60.77,22.2135631,421,362,380.0,971.0,721.0,940,574,238,752.0,512,778,27.0,12.0,0.516324063,0.742533471,1.303744799
1731,68.48,22.85438904,418,370,401.0,1049.0,771.0,964,602,232,806.0,537,793,24.5,19.0,0.514731369,0.734985701,1.250324254
1676,68.48,24.37899078,443,392,415.0,1081.0,861.0,983,608,233,746.0,514,783,29.5,16.5,0.534009547,0.796484736,1.141695703
1569,76.87,31.22561451,450,408,409.0,1094.0,884.0,1076,639,243,701.0,494,734,25.0,24.5,0.518801785,0.808043876,1.21719457
1661,61.22,22.18983436,415,385,366.0,967.0,741.0,893,579,244,771.0,512,795,16.5,15.0,0.523178808,0.766287487,1.205128205
1676,52.61,18.72924511,395,346,373.0,959.0,682.0,838,503,227,791.0,526,795,10.0,6.5,0.509546539,0.711157456,1.228739003
1633,78.68,29.5047529,433,404,445.0,1132.0,852.0,1039,683,242,731.0,514,795,27.5,23.0,0.527250459,0.752650177,1.219483568
1732,76.87,25.62483666,431,379,442.0,1146.0,827.0,981,655,242,774.0,515,801,24.5,23.0,0.528290993,0.721640489,1.186215236
1624,58.73,22.26834551,411,368,372.0,987.0,759.0,882,590,236,722.0,494,765,25.0,17.5,0.533866995,0.76899696,1.162055336
1675,66.89,23.84139006,439,409,374.0,988.0,835.0,971,536,241,792.0,520,826,27.0,36.0,0.497910448,0.8451417,1.162874251
1695,109.52,38.12009989,498,480,494.0,1319.0,975.0,1123,793,262,749.0,516,812,45.5,36.0,0.543362832,0.739196361,1.151794872
1709,60.54,20.72804254,397,366,370.0,996.0,701.0,847,570,243,793.0,526,790,22.0,10.5,0.527208894,0.703815261,1.208273894
1683,76.87,27.13867556,450,394,435.0,1110.0,858.0,975,644,239,795.0,526,824,35.0,32.0,0.499108734,0.772972973,1.136363636
1556,69.84,28.84596322,446,387,400.0,1072.0,849.0,1009,639,240,709.0,482,736,28.5,22.0,0.53277635,0.791977612,1.188457008
1712,68.93,23.51802013,427,387,400.0,1025.0,806.0,956,587,248,784.0,520,819,20.0,16.0,0.534462617,0.786341463,1.186104218
1675,68.03,24.24771664,451,380,389.0,1011.0,819.0,952,592,249,751.0,514,792,22.0,18.5,0.545671642,0.810089021,1.162393162
1735,62.13,20.63965318,429,369,357.0,962.0,746.0,952,529,242,812.0,528,795,16.0,13.0,0.523919308,0.775467775,1.27613941
1730,70.29,23.48558255,432,360,442.0,1134.0,747.0,890,619,244,752.0,503,802,22.5,11.5,0.547976879,0.658730159,1.191432396
1709,61.22,20.96086495,422,360,379.0,980.0,746.0,892,549,247,776.0,519,796,12.0,11.0,0.540081919,0.76122449,1.195710456
1537,82.31,34.84214363,458,422,494.0,1199.0,895.0,1108,700,242,686.0,477,780,28.5,22.5,0.514638907,0.746455379,1.237988827
1695,63.72,22.17871407,418,361,416.0,1052.0,717.0,845,607,240,744.0,499,782,16.0,11.0,0.549852507,0.681558935,1.178521618
1619,71.88,27.42296257,449,382,411.0,1061.0,791.0,980,615,249,716.0,493,783,27.0,16.5,0.53304509,0.745523091,1.238938053
1728,61.22,20.50245413,437,352,364.0,972.0,763.0,872,552,257,844.0,545,813,10.0,7.0,0.512152778,0.784979424,1.142857143
1631,68.71,25.82926372,422,400,411.0,1040.0,795.0,1010,590,262,748.0,522,803,30.1,25.5,0.522378909,0.764423077,1.270440252
1698,65.99,22.88773184,430,386,436.0,1078.0,730.0,919,611,243,803.0,545,808,27.3,15.1,0.512367491,0.677179963,1.25890411
1488,52.61,23.76087553,392,350,406.0,993.0,695.0,828,575,220,661.0,447,688,26.5,27.3,0.540994624,0.699899295,1.191366906
1755,64.4,20.90892119,440,390,391.0,1002.0,750.0,931,584,240,813.0,539,828,12.8,19.5,0.531054131,0.748502994,1.241333333
1577,56.92,22.88766587,414,338,400.0,1007.0,669.0,820,585,235,723.0,498,768,26.0,8.0,0.514901712,0.664349553,1.225710015
1660,108.84,39.49775004,506,483,484.0,1357.0,1110.0,1275,728,262,742.0,510,810,46.0,50.0,0.537349398,0.81798084,1.148648649
1540,77.78,32.79642435,456,423,454.0,1155.0,902.0,1114,682,235,680.0,480,725,39.0,32.0,0.537012987,0.780952381,1.235033259
1685,118.59,41.76844033,488,470,531.0,1462.0,1169.0,1205,804,293,775.0,534,824,35.5,42.5,0.510385757,0.799589603,1.030795552
1773,81.63,25.96763065,451,432,416.0,1115.0,806.0,1006,625,252,837.0,554,864,17.0,25.0,0.525098703,0.722869955,1.248138958
1696,65.08,22.62537825,422,381,403.0,1026.0,740.0,889,569,243,762.0,514,794,19.5,14.0,0.533018868,0.721247563,1.201351351
1544,50.34,21.11633869,375,357,394.0,933.0,620.0,867,539,224,712.0,484,717,21.0,16.0,0.529792746,0.664523044,1.398387097
1603,66.67,25.9455816,425,367,427.0,1065.0,734.0,924,625,239,737.0,490,761,24.2,26.1,0.538989395,0.689201878,1.258855586
1757,67.35,21.81695205,425,377,411.0,1070.0,737.0,843,620,261,842.0,559,813,26.0,13.0,0.516220831,0.688785047,1.143826323
1688,68.25,23.95288179,430,388,422.0,1045.0,889.0,925,585,252,783.0,512,811,20.5,13.5,0.53021327,0.850717703,1.040494938
1633,48.3,18.11234831,389,339,363.0,914.0,679.0,830,512,222,728.0,476,727,20.0,10.0,0.546233925,0.742888403,1.222385862
1684,71.88,25.34684413,439,395,428.0,1084.0,820.0,964,635,242,805.0,530,833,24.0,19.0,0.516627078,0.756457565,1.175609756
1602,56.69,22.08927355,411,361,379.0,987.0,662.0,871,572,242,726.0,487,717,17.0,10.0,0.528714107,0.670719352,1.31570997
1620,69.16,26.35269014,444,399,383.0,1034.0,788.0,988,578,255,725.0,497,752,11.0,21.0,0.541358025,0.762088975,1.253807107
1688,58.28,20.45383078,409,360,371.0,959.0,674.0,874,547,230,794.0,529,817,12.0,6.0,0.521327014,0.702815433,1.296735905
1611,65.08,25.0758962,388,365,415.0,1050.0,783.0,945,617,233,747.0,506,747,30.0,25.0,0.519553073,0.745714286,1.206896552
1616,53.29,20.40624081,408,335,351.0,921.0,640.0,849,557,232,761.0,506,776,17.5,12.5,0.525371287,0.694896851,1.3265625
1653,61.9,22.65400238,429,376,402.0,994.0,791.0,866,589,231,758.0,511,780,22.0,13.0,0.525710829,0.795774648,1.094816688
1656,101.81,37.12528297,451,430,502.0,1374.0,1012.0,1171,755,242,763.0,553,818,31.0,34.0,0.503623188,0.736535662,1.157114625
1732,63.95,21.31791732,416,404,376.0,994.0,724.0,930,562,247,811.0,539,813,11.0,11.0,0.519053118,0.728370221,1.284530387
1659,59.86,21.74923273,402,357,415.0,1035.0,687.0,896,581,255,762.0,509,760,17.5,11.0,0.518384569,0.663768116,1.304221252
1705,53.51,18.40713444,418,355,364.0,929.0,704.0,830,521,250,812.0,534,818,8.0,6.0,0.51085044,0.75780409,1.178977273
1677,56.69,20.15767003,411,358,377.0,967.0,719.0,834,551,246,805.0,529,791,19.0,11.0,0.510435301,0.743536711,1.159944367
1760,73.92,23.86363636,436,377,435.0,1065.0,755.0,949,639,266,825.0,553,815,21.0,17.5,0.511363636,0.708920188,1.256953642
1671,96.15,34.43470675,456,461,541.0,1280.0,959.0,1085,718,268,802.0,527,808,35.5,36.0,0.503889886,0.74921875,1.131386861
1637,66.89,24.96110672,475,420,382.0,1015.0,735.0,939,605,237,790.0,524,823,12.0,9.0,0.514966402,0.724137931,1.27755102
1599,61.22,23.94398313,434,387,382.0,985.0,820.0,944,576,225,717.0,490,749,13.5,19.0,0.540963102,0.83248731,1.151219512
1738,55.33,18.31728598,380,381,409.0,972.0,758.0,854,524,239,833.0,553,817,22.0,9.0,0.508055236,0.779835391,1.126649077
1674,55.1,19.66258855,397,390,386.0,930.0,628.0,852,532,242,792.0,520,791,13.5,8.0,0.521505376,0.675268817,1.356687898
1642,56.24,20.85926524,414,366,375.0,996.0,711.0,818,552,234,736.0,500,771,11.0,15.0,0.53227771,0.713855422,1.150492264
1680,56.46,20.0042517,404,355,354.0,930.0,689.0,845,526,247,812.0,545,820,6.0,5.0,0.508333333,0.740860215,1.226415094
1545,51.47,21.56240509,408,359,375.0,1000.0,625.0,825,555,221,699.0,477,736,13.0,16.0,0.536569579,0.625,1.32
1523,63.95,27.57025241,440,424,404.0,1056.0,788.0,985,621,236,669.0,470,710,39.0,24.0,0.534471438,0.746212121,1.25
1573,53.29,21.53715209,427,391,378.0,947.0,717.0,898,557,206,728.0,480,717,21.0,20.0,0.537190083,0.757127772,1.252440725
1680,56.69,20.08574263,458,378,365.0,958.0,642.0,868,542,244,762.0,511,780,21.0,10.0,0.535714286,0.670146138,1.352024922
1695,61.68,21.46866108,429,398,356.0,937.0,700.0,966,535,235,798.0,539,778,14.0,15.0,0.522713864,0.747065101,1.38
1668,66.89,24.04191755,458,382,383.0,1003.0,743.0,947,590,255,768.0,535,790,26.0,28.0,0.524580336,0.740777667,1.274562584
1772,63.49,20.21984825,439,367,395.0,998.0,732.0,908,557,250,870.0,552,833,12.0,10.0,0.507900677,0.733466934,1.240437158
1654,50.34,18.40103286,400,361,367.0,938.0,625.0,812,511,228,738.0,505,764,11.0,6.0,0.548972189,0.666311301,1.2992
1562,48.07,19.70207931,379,324,348.0,920.0,643.0,833,531,205,707.0,464,724,16.0,11.0,0.542253521,0.698913043,1.295489891
1687,56.92,20.00021785,411,349,375.0,972.0,698.0,834,540,267,810.0,518,816,8.0,6.0,0.516893894,0.718106996,1.194842407
1642,71.88,26.66009931,427,397,440.0,1122.0,775.0,967,642,246,742.0,507,747,20.0,15.0,0.536540804,0.690730838,1.247741935
1774,68.93,21.90287111,459,391,384.0,1015.0,721.0,938,570,240,833.0,560,832,26.0,20.0,0.521984216,0.710344828,1.300970874
1535,47.62,20.21029401,389,333,347.0,907.0,620.0,837,482,221,667.0,463,707,18.0,9.0,0.54723127,0.683572216,1.35
1667,60.09,21.62374964,451,399,396.0,1029.0,724.0,869,577,234,758.0,507,802,14.0,15.0,0.525494901,0.703595724,1.200276243
1640,52.15,19.3895003,400,405,368.0,942.0,691.0,860,517,208,717.0,481,711,21.0,19.0,0.554878049,0.733545648,1.244573082
1601,58.05,22.64746307,424,369,394.0,1025.0,711.0,848,579,231,724.0,504,771,14.0,9.0,0.532792005,0.693658537,1.192686357
1586,71.2,28.30568229,439,399,394.0,1067.0,797.0,993,615,242,728.0,499,782,26.0,28.0,0.508827238,0.746954077,1.245922208
1656,60.09,21.91197578,439,383,356.0,967.0,770.0,962,516,221,763.0,514,771,8.0,15.0,0.512681159,0.796277146,1.249350649
1681,57.6,20.38388951,433,355,397.0,1010.0,702.0,885,567,227,773.0,506,766,22.0,22.0,0.533610946,0.695049505,1.260683761
1758,70.98,22.96668181,451,407,384.0,985.0,816.0,984,562,252,806.0,559,805,24.0,28.0,0.525028441,0.828426396,1.205882353
1517,54.2,23.55201802,394,338,371.0,963.0,731.0,836,558,225,674.0,476,729,16.0,13.0,0.541199736,0.759086189,1.143638851
1753,66.44,21.6205029,393,378,391.0,1044.0,740.0,912,572,259,799.0,549,789,23.5,18.5,0.518539646,0.708812261,1.232432432
1611,49.66,19.13443462,396,341,361.0,941.0,617.0,812,510,230,711.0,477,769,15.0,9.0,0.540037244,0.655685441,1.316045381
1696,67.57,23.49103885,432,375,366.0,1012.0,804.0,938,562,227,739.0,505,768,21.5,20.0,0.54245283,0.794466403,1.166666667
1704,63.95,22.02426216,426,363,376.0,990.0,724.0,845,587,264,785.0,529,812,12.5,8.0,0.533450704,0.731313131,1.167127072
1620,63.95,24.36747447,435,396,401.0,1052.0,754.0,933,601,228,760.0,495,766,23.0,23.0,0.528395062,0.716730038,1.237400531
1558,57.6,23.72944478,408,356,389.0,999.0,660.0,850,560,226,712.0,471,722,15.0,10.0,0.540436457,0.660660661,1.287878788
1615,61.9,23.73261509,423,415,401.0,1018.0,699.0,910,591,230,754.0,512,781,25.0,16.0,0.525077399,0.686640472,1.3018598
1763,75.28,24.22004724,454,393,401.0,1057.0,888.0,1030,591,242,850.0,551,828,25.0,22.0,0.511627907,0.840113529,1.15990991
1611,51.7,19.92046456,407,338,404.0,963.0,693.0,860,523,231,695.0,483,767,12.0,9.0,0.548106766,0.719626168,1.240981241
1637,66.21,24.70735351,431,385,407.0,1068.0,768.0,880,626,247,753.0,529,784,20.0,19.0,0.524740379,0.719101124,1.145833333
1577,64.17,25.80290792,455,455,335.0,933.0,888.0,963,552,240,689.0,477,737,23.0,30.0,0.536461636,0.951768489,1.084459459
1604,65.31,25.38463691,446,390,379.0,1006.0,790.0,910,611,247,726.0,500,741,22.0,25.0,0.541147132,0.78528827,1.151898734
1614,82.09,31.5125244,496,379,489.0,1278.0,964.0,1117,634,238,738.0,507,786,25.0,21.0,0.513011152,0.754303599,1.158713693
1675,59.64,21.25729561,409,372,408.0,1013.0,724.0,895,557,222,775.0,523,795,15.0,17.0,0.51641791,0.714708786,1.236187845
1708,82.54,28.29363404,433,409,467.0,1163.0,880.0,1015,698,272,800.0,537,802,26.0,28.0,0.517564403,0.756663801,1.153409091
1768,70.98,22.70761246,439,398,400.0,1046.0,782.0,938,597,252,790.0,531,809,19.0,13.0,0.551470588,0.747609943,1.199488491
1649,59.64,21.93291338,406,366,346.0,918.0,790.0,920,555,237,774.0,517,749,14.0,15.0,0.521528199,0.860566449,1.164556962
1593,58.5,23.05283355,416,396,379.0,973.0,690.0,914,550,228,609.0,482,753,23.0,21.0,0.533584432,0.709146968,1.324637681
1571,57.37,23.24515679,414,388,358.0,942.0,692.0,893,560,240,720.0,483,753,15.0,16.0,0.53214513,0.734607219,1.290462428
1768,77.78,24.88303884,436,398,412.0,1071.0,849.0,1021,612,246,819.0,547,827,20.5,30.0,0.521493213,0.792717087,1.202591284
1628,53.29,20.10652041,405,335,349.0,914.0,646.0,851,524,227,750.0,498,765,11.0,9.5,0.523955774,0.70678337,1.317337461
1632,64.85,24.3483576,441,382,382.0,1012.0,770.0,928,572,236,732.0,489,781,22.0,13.0,0.53125,0.760869565,1.205194805
1591,76.19,30.09938446,449,435,434.0,1108.0,833.0,1100,650,232,689.0,472,737,33.0,35.5,0.543683218,0.751805054,1.320528211
1697,65.76,22.83484773,430,358,401.0,1015.0,764.0,933,606,238,768.0,507,776,23.5,19.5,0.535061874,0.75270936,1.221204188
1589,43.99,17.42232727,362,301,323.0,852.0,584.0,799,479,212,737.0,477,723,12.0,7.0,0.521711768,0.685446009,1.368150685
1596,70.07,27.50846414,446,393,435.0,1093.0,771.0,996,631,231,705.0,473,732,33.0,24.5,0.526942356,0.705397987,1.291828794
1698,59.18,20.52577619,413,350,380.0,1006.0,666.0,865,564,230,779.0,505,778,22.0,12.0,0.527090695,0.662027833,1.298798799
1558,60.09,24.7552489,405,338,405.0,1051.0,719.0,918,578,227,675.0,455,726,23.5,27.5,0.546854942,0.684110371,1.276773296
1613,73.47,28.23847928,426,379,419.0,1091.0,830.0,1031,615,245,711.0,493,770,34.0,20.5,0.531928084,0.760769936,1.242168675
1608,56.24,21.75069924,424,345,338.0,943.0,794.0,945,510,241,752.0,508,797,19.0,23.5,0.509328358,0.841993637,1.190176322
1701,82.09,28.37145629,461,446,474.0,1181.0,802.0,1050,695,251,801.0,546,821,22.0,15.0,0.519694297,0.679085521,1.309226933
1688,72.56,25.46551066,444,385,424.0,1084.0,818.0,971,628,233,753.0,520,806,22.0,24.0,0.530805687,0.754612546,1.187041565
1555,71.66,29.63575645,459,386,420.0,1092.0,891.0,1037,641,238,682.0,483,730,34.0,30.0,0.540192926,0.815934066,1.163860831
1642,66.21,24.55711151,417,408,401.0,1021.0,794.0,983,594,225,794.0,541,806,27.0,13.0,0.499390987,0.777668952,1.238035264
1673,85.94,30.70460165,463,453,441.0,1145.0,915.0,1048,645,270,759.0,529,793,31.0,22.0,0.529587567,0.799126638,1.145355191
1575,84.13,33.91484001,475,464,446.0,1174.0,943.0,1108,671,250,697.0,476,763,41.0,40.0,0.55047619,0.803236797,1.174973489
1627,64.4,24.32824392,419,387,386.0,1026.0,748.0,990,589,235,754.0,511,750,20.0,9.0,0.522433927,0.729044834,1.323529412
1697,64.4,22.36259419,440,385,410.0,1006.0,732.0,910,584,253,777.0,531,758,28.0,20.0,0.533883324,0.727634195,1.243169399
1666,68.71,24.75540036,412,365,446.0,1104.0,644.0,890,638,259,757.0,524,772,22.0,11.0,0.538415366,0.583333333,1.381987578
1697,70.98,24.64746794,444,380,403.0,1094.0,737.0,978,612,239,739.0,515,791,9.0,10.0,0.551561579,0.673674589,1.327001357
1511,69.84,30.58970593,453,394,416.0,1077.0,838.0,969,674,238,701.0,462,699,30.0,36.0,0.538716082,0.778087279,1.156324582
1725,68.48,23.01365259,418,365,390.0,1012.0,739.0,974,595,243,815.0,549,830,19.5,20.0,0.510144928,0.730237154,1.317997294
1584,65.08,25.93804204,413,357,410.0,1041.0,739.0,919,603,230,697.0,472,726,29.0,13.0,0.549242424,0.709894332,1.243572395
1810,93.2,28.44846006,466,415,451.0,1161.0,962.0,1074,715,254,839.0,560,849,35.0,36.0,0.519889503,0.828596038,1.116424116
1692,68.71,24.00044152,405,372,406.0,1038.0,769.0,912,609,245,814.0,543,809,25.0,14.0,0.495271868,0.740847784,1.185955787
1609,95.92,37.05075668,524,446,478.0,1277.0,980.0,1183,745,229,710.0,493,751,44.5,43.5,0.547545059,0.767423649,1.207142857
1594,87.98,34.62639856,494,429,468.0,1223.0,944.0,1167,720,243,725.0,512,777,41.5,33.5,0.523839398,0.771872445,1.236228814
1637,50.57,18.87102956,394,328,349.0,898.0,725.0,871,501,225,759.0,492,751,11.5,6.5,0.527183873,0.807349666,1.20137931
1667,67.35,24.23630451,430,374,407.0,1067.0,792.0,965,626,245,749.0,512,795,17.0,13.5,0.529694061,0.742268041,1.218434343
1688,56.69,19.8958076,374,360,396.0,981.0,741.0,846,560,244,795.0,534,766,14.0,7.0,0.518364929,0.755351682,1.141700405
1642,56.24,20.85926524,395,357,425.0,1025.0,670.0,837,572,232,725.0,499,752,19.0,9.0,0.546285018,0.653658537,1.249253731
1629,61.0,22.98728426,393,387,432.0,1057.0,719.0,894,574,224,718.0,491,787,24.0,18.0,0.527317373,0.680227058,1.243393602
1666,79.14,28.513206,407,440,438.0,1109.0,879.0,1144,631,240,755.0,523,787,34.0,33.0,0.522809124,0.792605951,1.301478953
1616,92.29,35.34043844,433,438,496.0,1259.0,1013.0,1112,737,237,732.0,511,790,37.0,29.0,0.525990099,0.804606831,1.097729516
1691,63.49,22.2033299,417,383,404.0,1014.0,781.0,912,585,238,776.0,528,807,15.0,12.0,0.534594914,0.770216963,1.167733675
1766,73.02,23.41318141,449,364,444.0,1061.0,732.0,934,610,256,824.0,563,860,19.0,8.5,0.534541336,0.689915174,1.275956284
1646,56.46,20.83920812,417,343,404.0,985.0,666.0,846,562,229,775.0,518,782,25.0,10.0,0.515795869,0.676142132,1.27027027
1645,77.32,28.5732763,417,421,450.0,1095.0,872.0,1074,645,240,724.0,512,754,20.5,23.0,0.536170213,0.796347032,1.231651376
1596,54.88,21.5450908,384,357,396.0,1006.0,746.0,882,564,224,754.0,501,755,26.0,12.5,0.51754386,0.741550696,1.18230563
1528,46.71,20.00613333,359,351,351.0,883.0,722.0,872,498,223,704.0,469,711,19.5,13.0,0.535994764,0.817667044,1.207756233
1559,53.51,22.01621819,387,369,380.0,960.0,726.0,848,534,223,729.0,489,762,23.5,23.5,0.518280949,0.75625,1.168044077
1667,59.18,21.29628064,399,372,376.0,986.0,684.0,844,539,250,750.0,502,786,13.5,13.5,0.539892022,0.693711968,1.233918129
1640,51.25,19.05487805,371,309,335.0,892.0,638.0,833,470,239,808.0,523,781,12.5,6.5,0.496341463,0.715246637,1.305642633
1603,56.69,22.06172223,421,350,368.0,962.0,659.0,854,559,229,717.0,490,771,16.5,11.0,0.539613225,0.685031185,1.295902883
1664,60.32,21.78485577,388,325,413.0,1032.0,664.0,838,606,251,770.0,504,775,23.0,10.0,0.522836538,0.643410853,1.262048193
1752,82.99,27.03694147,449,397,476.0,1168.0,793.0,985,692,250,809.0,545,804,28.0,18.0,0.519977169,0.678938356,1.242118537
1652,87.98,32.2376868,481,432,434.0,1237.0,1016.0,1102,688,246,755.0,503,778,36.0,40.0,0.514527845,0.821341956,1.084645669
1800,88.21,27.22530864,472,447,431.0,1154.0,884.0,1050,703,250,826.0,533,835,40.0,25.0,0.533333333,0.766031196,1.187782805
1667,60.77,21.86845174,423,369,356.0,970.0,692.0,903,578,239,802.0,527,820,17.0,16.0,0.516496701,0.713402062,1.304913295
1648,56.24,20.70765388,393,323,364.0,977.0,659.0,861,542,234,730.0,500,745,20.0,17.0,0.544296117,0.674513818,1.306525038
