weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth,biacromialbreadth,scyecircoveracromion
48.0,147.5,33.9,82.5,74.0,90.3,90.2,54.5,35.8,34.5,20.6,23.8,14.5,12.5,47.2,21.7,69.9,39.5,31.3,22.1,53.8,32.1,100.91201716738198
55.7,163.3,35.7,95.1,80.8,92.6,102.5,51.6,33.8,32.0,18.8,25.0,15.2,13.2,55.0,23.4,81.3,40.3,39.4,24.4,53.5,37.5,134.97010309278352
72.4,163.1,38.5,97.6,96.7,109.0,108.5,66.7,38.5,36.2,19.6,26.0,14.3,13.5,54.8,24.4,79.9,41.7,39.2,26.4,55.5,35.2,139.5267605633803
66.1,162.6,35.8,94.5,90.9,103.3,102.0,60.4,41.2,34.4,20.5,25.1,15.4,11.8,53.4,22.7,77.4,43.6,36.6,25.1,54.2,35.2,126.68478260869566
79.4,153.3,39.9,105.7,96.2,111.5,116.7,70.2,44.0,40.0,23.5,26.8,15.7,15.0,50.7,22.0,73.6,37.5,36.5,27.9,57.8,38.7,144.2888888888889
57.2,155.3,35.7,90.4,83.4,96.3,95.5,58.3,35.7,35.4,20.6,24.7,14.3,12.0,50.5,22.2,74.1,39.2,35.3,24.3,57.5,31.3,131.35673469387757
78.5,175.2,37.4,94.6,94.8,105.8,110.8,63.8,41.7,37.5,21.9,26.1,15.3,15.3,59.5,25.2,87.0,45.0,41.5,24.4,58.2,40.4,123.32343234323432
67.6,161.8,36.5,97.6,84.8,102.7,102.0,61.6,40.3,37.5,21.6,26.3,15.8,12.3,53.6,24.0,76.8,41.3,36.7,26.6,57.0,35.6,136.41818181818184
53.0,163.4,33.5,88.7,72.1,90.2,96.1,52.7,35.3,34.9,21.6,25.1,14.2,13.1,52.7,22.8,77.3,41.4,38.9,23.1,53.7,36.1,131.49688715953306
77.7,168.9,38.7,99.1,86.5,111.6,99.7,69.0,47.0,41.1,22.4,26.0,14.8,13.6,54.1,23.3,78.9,42.0,38.6,26.8,55.3,35.8,138.01927272727272
52.4,153.4,32.0,87.7,79.3,97.3,93.7,56.6,34.4,32.9,19.0,21.8,13.5,12.6,52.1,21.9,72.9,41.0,35.7,23.1,53.2,33.3,131.0130612244898
60.1,162.9,36.3,90.0,73.1,96.8,104.0,58.6,38.8,35.5,21.3,26.0,15.2,15.1,54.0,24.9,78.7,38.3,37.4,22.3,53.1,37.8,125.3932584269663
55.9,162.8,36.6,89.3,75.0,89.9,98.1,51.3,35.1,34.9,19.4,25.1,14.6,13.0,52.7,22.5,77.7,44.9,37.3,23.2,55.4,36.0,138.07153846153847
53.0,160.3,32.4,84.5,74.4,92.8,97.0,53.6,37.2,35.5,21.0,24.2,15.0,13.5,54.2,24.2,76.2,42.5,38.3,21.4,55.3,36.6,117.02719665271965
57.8,154.7,34.0,88.0,78.0,99.7,97.0,59.7,40.3,37.3,21.2,25.8,14.2,11.6,50.1,21.7,72.4,38.0,34.8,22.8,56.8,33.5,108.64615384615385
64.4,158.5,35.0,101.0,86.0,104.5,98.0,62.0,37.7,37.0,20.8,25.5,14.5,12.7,52.5,22.3,76.4,41.7,38.0,27.7,54.6,34.2,143.75912408759123
69.3,163.8,36.5,101.6,90.0,107.1,103.2,63.6,37.7,36.0,19.4,26.3,14.5,14.0,56.1,23.7,82.1,41.0,38.2,28.2,52.5,36.0,152.94234875444837
84.9,175.4,40.7,103.3,95.5,114.3,113.7,66.7,42.0,40.2,23.9,28.1,16.5,14.4,61.1,25.9,85.8,45.5,40.0,28.0,55.5,38.4,161.40625
60.7,162.3,37.5,89.5,75.3,95.4,99.4,56.1,39.4,35.9,21.2,24.8,15.3,12.5,51.5,22.3,74.3,41.0,37.1,23.8,57.5,36.4,116.88432835820898
62.3,161.4,35.7,91.9,82.5,97.1,99.0,58.3,40.0,36.8,21.4,25.6,15.0,13.0,54.2,23.3,78.3,41.2,38.0,23.1,55.3,36.2,125.47232472324723
60.1,167.6,37.3,87.0,77.4,94.5,101.1,53.5,36.0,36.4,21.2,25.0,15.4,12.0,54.4,24.6,80.5,45.9,39.5,21.9,58.9,37.3,111.203007518797
51.6,156.0,35.1,82.5,67.9,87.7,96.3,52.5,35.5,34.7,20.2,25.3,15.2,13.2,51.9,24.1,75.9,41.7,35.8,21.1,56.4,34.6,117.34913793103446
50.5,163.7,33.0,79.2,71.6,93.0,92.9,51.2,36.3,33.7,20.7,24.6,14.9,12.6,54.0,23.6,79.9,38.6,37.9,21.1,52.7,34.6,106.4873949579832
53.2,154.2,34.5,89.2,69.9,95.7,92.9,57.8,38.0,34.7,21.2,23.5,14.2,12.8,50.6,21.3,73.3,38.0,35.7,23.3,53.2,31.7,128.24738955823292
56.6,153.6,34.2,90.4,81.4,97.8,100.4,60.3,37.1,34.7,20.3,25.0,14.9,14.2,51.3,23.2,69.8,40.2,34.7,23.4,53.7,36.6,129.14285714285717
73.2,161.3,39.0,94.5,85.3,103.0,106.4,65.1,41.7,40.6,21.5,27.2,16.2,14.0,57.1,25.8,77.3,41.9,36.4,25.0,59.5,38.9,139.28171641791045
57.6,159.5,36.5,90.8,78.3,93.9,96.9,57.2,37.6,35.1,20.7,24.3,15.2,13.0,54.0,24.1,77.8,43.4,35.9,24.5,55.0,35.5,134.24310344827586
80.7,165.9,36.3,100.5,86.0,117.8,110.0,75.7,43.9,38.6,19.6,27.8,15.3,15.1,53.2,23.9,80.5,38.0,40.0,27.1,59.2,38.3,135.35977859778598
62.2,156.4,36.5,89.5,75.0,103.7,97.7,61.5,39.7,39.3,21.9,26.2,15.2,13.2,52.8,22.6,74.8,40.5,34.0,22.2,54.5,34.0,119.89622641509433
72.6,168.6,36.6,101.4,96.0,103.9,103.8,59.4,36.5,34.6,20.3,26.2,15.2,14.4,54.4,24.4,80.8,43.5,39.7,27.8,55.2,36.5,142.7111111111111
71.1,167.8,34.7,97.8,87.3,103.7,101.2,61.5,39.1,38.9,21.7,27.2,15.3,14.2,54.0,24.2,79.3,43.8,37.9,26.6,56.0,37.0,129.2627906976744
57.2,157.3,36.4,97.5,92.3,93.7,102.1,55.4,34.7,33.5,18.0,22.8,14.3,13.5,53.1,22.9,76.2,43.3,36.0,26.9,53.5,35.0,153.4362549800797
62.3,158.9,37.5,88.9,79.1,98.0,98.0,60.1,39.7,37.2,22.0,26.9,15.4,12.1,52.0,23.4,75.3,40.7,38.3,23.1,54.4,34.7,120.23639846743296
60.2,162.1,36.5,88.4,77.1,97.0,102.4,55.4,39.0,37.7,22.3,26.3,15.4,14.7,51.6,23.9,77.8,42.7,36.4,22.4,54.1,37.9,123.43854545454546
80.5,167.9,40.7,113.5,98.3,109.8,107.2,63.9,41.5,37.1,20.6,27.0,15.1,13.1,57.9,23.8,83.2,41.4,38.9,29.9,56.2,37.5,153.81206896551723
56.1,159.8,34.1,91.4,78.7,94.2,93.8,54.8,38.0,35.7,19.4,24.0,14.6,13.2,53.1,22.6,75.5,44.0,35.4,25.2,54.2,34.3,140.87685950413226
52.0,171.3,34.1,76.6,65.7,92.3,95.2,53.7,33.3,31.1,19.2,23.6,14.7,13.6,56.6,26.2,86.9,37.5,40.5,18.7,54.2,37.2,105.6008230452675
57.8,155.0,36.3,88.0,78.1,95.5,99.0,59.4,36.6,34.8,19.2,25.6,14.2,13.8,52.0,22.2,74.2,38.4,34.3,23.7,56.5,34.3,130.55737704918033
58.0,158.3,36.3,83.4,74.0,97.1,101.5,58.6,39.1,35.9,21.2,24.7,14.8,13.7,53.9,23.2,80.2,39.1,37.4,20.1,57.8,38.1,117.81412639405205
61.2,154.0,34.6,83.4,81.9,105.7,94.6,64.9,44.6,38.6,21.1,26.3,14.7,11.6,50.0,21.2,73.9,38.9,33.5,22.0,54.2,32.9,113.63250000000001
58.5,154.1,37.4,93.6,80.5,96.3,96.5,56.3,37.0,37.3,20.3,26.1,15.6,12.6,48.5,19.9,69.8,42.7,35.9,24.6,55.7,33.9,128.35588235294117
87.5,162.2,38.5,105.2,101.0,118.1,105.0,69.6,48.8,44.6,24.8,29.0,16.4,13.3,53.2,22.7,74.8,44.2,36.0,28.8,57.7,36.1,149.49473684210528
77.3,179.3,38.7,101.5,90.5,105.4,107.0,62.2,39.6,36.4,22.1,28.1,17.3,13.0,57.8,24.4,87.8,44.5,40.1,25.7,57.0,36.1,131.1904761904762
75.5,171.3,39.0,102.6,92.0,106.1,107.6,66.2,39.9,39.2,21.5,27.1,15.5,13.3,60.8,28.4,84.6,41.0,39.2,25.9,56.4,38.3,133.99253731343285
67.8,160.3,35.6,104.3,92.4,103.2,101.3,60.9,40.4,35.9,20.4,25.0,14.6,13.1,52.8,22.2,74.5,41.8,33.7,28.7,55.0,36.3,135.62820512820514
88.8,171.1,42.1,106.2,100.3,111.7,109.7,71.5,43.2,36.8,21.9,27.9,16.3,14.4,59.0,26.1,83.1,44.0,40.3,29.3,60.0,38.3,136.69306930693068
66.5,164.1,36.9,92.1,78.0,98.0,104.4,61.8,41.5,39.9,22.6,25.5,15.3,13.7,53.0,23.4,79.7,41.8,36.9,22.5,55.7,36.7,124.20528169014085
58.0,149.4,33.9,96.3,100.3,101.5,96.1,58.3,35.4,33.3,18.2,22.0,13.8,13.0,51.1,22.1,74.9,40.7,39.8,25.7,53.6,35.0,148.55581395348838
66.5,167.2,36.6,102.9,86.3,98.5,104.3,57.3,36.5,33.9,20.1,26.7,15.8,12.7,57.8,23.9,80.7,43.0,39.0,29.0,56.2,37.3,149.56840148698885
64.9,161.6,38.6,88.4,85.6,103.0,101.9,59.9,39.1,35.4,22.0,27.1,16.0,12.5,56.4,24.0,75.5,41.5,34.7,22.4,58.2,37.7,111.71428571428571
67.3,158.5,36.4,98.3,90.2,102.2,102.8,61.2,39.6,37.0,21.2,25.9,15.3,13.3,55.7,23.3,75.4,41.2,35.9,25.8,52.7,36.5,129.88375451263536
74.4,161.2,42.0,106.5,101.0,107.5,104.9,64.8,37.5,36.4,20.5,27.2,15.1,12.6,54.1,23.2,77.7,45.4,37.6,29.8,55.3,33.7,154.33157894736843
57.6,166.3,33.5,86.9,75.9,98.2,95.4,54.5,37.5,36.0,20.2,25.7,14.7,14.5,54.1,23.1,81.7,43.1,39.9,21.7,54.8,36.2,118.5
73.5,165.6,38.4,100.4,89.3,109.3,103.5,64.8,42.0,40.0,22.5,27.1,15.9,14.0,54.2,22.9,74.9,42.9,36.7,25.5,54.7,37.4,137.73285198555956
63.6,159.8,40.3,94.0,84.4,103.9,98.1,62.0,37.5,34.6,19.8,26.8,15.2,12.1,51.5,23.2,77.4,42.2,37.8,23.6,53.5,34.2,125.91791044776119
43.2,154.5,35.1,77.0,66.5,85.1,92.1,48.1,31.5,30.2,17.9,23.1,13.5,12.6,51.4,24.0,76.4,39.6,37.4,18.9,56.0,34.2,103.80971659919028
74.7,163.4,36.2,107.2,93.0,108.3,105.5,65.2,41.6,39.4,22.8,26.0,15.4,13.9,52.6,23.5,76.4,43.7,37.6,28.7,54.7,36.3,157.17580071174376
66.9,170.4,38.0,97.1,80.7,99.1,107.3,61.0,36.1,34.2,20.5,27.5,15.3,14.0,59.0,26.3,85.4,43.2,41.0,26.3,57.3,39.2,140.25555555555553
82.6,166.4,37.6,110.0,95.7,111.1,106.0,64.2,42.6,40.8,23.8,27.0,15.8,13.0,56.6,23.8,80.0,43.5,36.2,28.0,57.0,37.5,132.53012048192772
57.8,152.2,34.0,87.3,86.8,101.5,96.6,61.2,39.0,34.3,19.6,24.5,14.2,12.6,51.0,21.9,72.8,40.5,34.7,22.8,54.3,35.6,116.63562753036437
63.7,164.6,36.3,90.7,78.2,101.3,100.3,61.4,38.0,37.2,21.4,25.1,15.0,13.6,54.0,23.7,80.5,43.2,37.8,23.8,56.0,37.2,116.42581818181819
75.8,155.7,39.0,101.9,96.6,106.0,107.6,63.8,39.9,40.8,23.3,28.0,15.3,12.5,51.5,22.6,72.4,40.7,36.6,26.9,54.3,35.8,138.63945578231292
59.4,162.5,35.9,95.0,77.8,102.4,97.8,58.8,37.2,35.0,20.7,24.4,14.6,13.1,55.8,23.3,75.4,42.8,35.8,25.7,54.9,35.7,125.8108108108108
87.2,167.1,38.1,114.3,98.0,112.0,107.7,68.9,45.2,42.7,22.9,30.0,17.0,11.8,60.7,26.1,81.3,42.7,40.3,31.0,55.0,35.1,164.1332179930796
69.3,153.5,37.0,97.0,85.0,108.3,104.1,65.7,44.2,39.9,21.7,26.7,15.0,13.3,53.5,22.9,73.6,39.6,32.1,25.9,56.0,36.5,153.31086142322098
50.0,159.1,34.6,90.3,67.0,88.6,95.4,51.6,33.2,34.7,21.0,23.7,14.9,14.0,52.0,22.4,74.5,41.9,35.0,22.3,53.8,36.6,123.79838709677419
56.7,156.7,35.4,91.6,74.5,96.1,100.0,56.0,39.3,36.9,21.7,24.9,14.5,12.6,50.4,22.4,70.8,39.4,35.6,24.0,53.8,35.0,107.45384615384617
58.9,154.0,35.6,86.8,82.6,102.6,101.2,61.1,40.0,35.3,20.2,26.4,14.6,12.7,53.0,23.2,75.2,36.2,34.7,22.1,51.7,36.2,128.7148288973384
64.0,157.3,36.2,98.7,86.0,97.2,99.7,60.5,36.4,33.9,19.8,25.6,15.0,12.2,51.5,22.1,75.1,40.0,36.4,27.8,54.2,34.1,132.08921933085503
68.3,163.7,38.0,94.2,79.7,102.9,102.7,64.1,41.8,36.5,21.0,28.6,15.7,13.0,56.0,24.6,81.1,39.4,39.2,23.4,57.3,36.1,127.38790035587189
56.6,160.4,36.1,90.8,70.6,94.3,93.6,55.2,37.3,36.4,21.1,24.8,15.4,12.1,49.8,21.1,74.1,39.9,35.9,24.3,54.5,34.4,116.21044776119405
63.2,174.0,38.2,88.1,73.0,94.5,103.0,54.4,36.9,36.1,21.4,26.9,15.8,12.9,59.1,27.9,87.5,42.5,41.1,23.3,55.0,36.5,135.33659574468086
59.1,156.3,36.8,88.2,74.3,93.9,101.8,60.2,39.6,37.9,21.1,25.9,14.8,14.1,54.6,23.2,77.0,37.0,37.7,22.6,55.4,34.5,134.4512195121951
76.0,177.3,38.7,90.7,80.5,108.1,106.8,65.0,42.5,40.5,23.0,26.2,16.0,14.1,59.5,26.8,84.8,44.1,39.6,25.3,55.5,40.2,130.06037735849057
66.4,167.2,35.8,96.6,91.2,100.2,104.4,60.8,36.9,34.6,21.4,25.8,14.8,14.5,56.3,24.2,82.9,43.7,38.8,26.6,54.2,37.5,148.07027027027027
65.8,156.4,35.5,93.1,85.3,104.4,106.1,64.0,43.1,36.7,21.5,26.6,15.3,13.0,48.7,21.7,70.3,41.0,32.1,24.3,54.6,34.3,119.793006993007
71.0,160.0,34.7,96.8,84.7,108.1,104.5,65.6,43.7,39.8,23.4,27.9,15.8,14.7,54.5,22.0,78.5,40.7,37.5,24.5,53.0,37.3,148.28164794007492
55.1,158.6,35.3,83.0,72.6,94.7,98.9,58.8,38.0,35.9,20.2,24.4,14.8,14.3,51.2,22.3,75.0,40.2,37.1,20.4,55.2,37.1,121.0702479338843
59.3,156.6,33.8,88.3,79.5,98.4,99.6,58.7,42.9,35.2,22.4,24.6,14.2,13.1,53.7,22.4,76.5,40.4,35.5,21.7,54.9,35.4,113.18764478764479
66.1,168.3,36.4,95.9,83.7,97.1,103.1,58.8,37.8,39.3,22.3,25.5,14.6,12.3,58.5,24.3,80.6,42.6,37.9,25.3,53.4,35.9,120.78754325259516
65.8,161.3,37.3,91.0,81.6,105.7,97.6,63.3,42.2,40.7,22.1,26.2,15.2,13.2,52.5,22.6,74.3,41.1,34.7,23.8,53.9,35.4,123.47583643122678
63.4,157.2,39.1,94.0,81.4,102.3,100.2,58.7,37.9,35.8,21.5,26.8,15.8,12.1,51.1,22.7,72.6,38.2,33.4,24.7,57.6,35.8,123.58565737051792
48.0,158.4,35.1,86.9,69.3,87.1,93.3,49.4,33.2,31.8,19.3,23.6,14.6,12.0,51.2,22.6,75.3,39.4,36.0,23.0,53.7,35.0,114.48730158730159
66.0,170.6,37.4,90.0,79.8,100.5,102.9,58.6,38.5,37.5,21.2,25.6,15.7,13.4,56.0,23.8,82.0,41.4,37.3,22.8,56.1,38.5,128.57142857142858
60.1,162.0,36.8,88.7,80.7,97.8,100.2,58.6,37.1,34.0,19.7,25.2,14.9,14.1,51.9,23.9,74.2,45.5,34.1,23.2,55.3,37.5,126.71428571428571
54.6,164.0,35.0,80.7,77.8,94.3,97.7,57.1,34.2,29.7,18.7,24.1,14.2,13.4,58.3,25.8,84.7,44.6,37.8,20.8,56.5,36.2,120.19873417721519
116.6,171.1,43.8,126.6,130.5,126.1,122.5,78.8,47.2,42.7,23.0,31.4,17.7,13.9,58.6,26.5,85.1,50.9,39.7,33.4,57.5,38.1,180.10357142857146
79.3,164.1,41.2,104.2,91.9,108.0,111.9,67.8,42.0,39.3,22.4,28.3,16.3,14.4,54.5,24.8,81.9,44.0,38.1,27.2,60.2,38.3,150.64119850187268
45.4,156.7,32.6,79.1,61.1,85.3,91.6,47.8,34.7,32.7,18.8,24.7,14.6,12.8,50.2,22.2,72.3,41.0,33.3,19.5,53.8,34.3,105.25403225806451
49.9,162.9,35.6,81.4,69.8,86.7,99.2,50.6,32.5,31.0,18.8,23.5,14.7,14.0,57.0,26.4,83.1,41.8,39.8,20.8,60.5,37.6,129.68813559322035
35.8,147.9,32.6,69.5,61.5,79.8,87.1,46.5,30.2,28.2,17.3,20.0,12.4,12.8,47.8,21.3,69.8,36.5,32.6,17.0,53.8,34.2,96.98409090909091
70.0,166.3,38.4,91.2,85.9,103.7,104.5,63.8,41.3,37.6,21.9,26.6,15.3,14.5,57.8,25.9,81.3,48.5,37.8,23.9,57.7,38.6,130.48615384615385
77.0,174.9,36.4,93.4,88.7,108.9,103.5,67.4,43.5,38.9,21.5,27.9,15.8,13.2,63.9,29.4,94.7,45.0,43.1,24.1,60.5,37.3,133.53574297188754
64.9,159.2,38.2,98.4,91.1,99.8,104.0,56.5,37.5,35.7,21.0,26.5,15.2,13.1,50.6,21.8,73.5,43.7,35.7,26.0,54.4,36.5,148.88988764044944
55.0,159.1,36.4,88.7,73.3,93.2,98.4,53.6,36.1,35.8,21.3,23.9,15.1,13.0,52.9,23.2,75.4,40.4,34.8,22.6,55.8,37.2,123.02452107279694
87.5,171.0,37.2,108.1,97.9,109.5,111.5,66.5,46.5,40.0,23.3,30.5,17.0,14.5,60.4,29.0,86.9,40.5,41.7,28.7,56.3,38.9,141.77049180327867
76.8,168.4,38.6,101.2,96.8,105.7,108.9,61.1,44.6,38.8,21.7,30.1,16.0,14.0,60.0,27.2,84.3,46.8,41.0,26.6,57.1,38.8,132.52380952380952
76.3,162.5,37.1,101.8,94.1,109.0,111.3,65.6,41.0,39.5,22.2,28.4,16.0,14.2,56.3,25.7,81.8,42.0,39.4,26.8,57.0,38.0,151.44098939929327
65.0,166.6,36.3,93.5,73.2,98.5,103.5,58.6,39.0,37.2,21.3,27.0,15.9,13.0,56.1,24.6,79.5,39.0,37.7,24.8,54.6,38.3,126.12410071942448
55.5,157.6,35.3,89.6,76.0,93.3,98.7,55.0,34.9,32.9,20.0,25.3,14.8,13.3,51.8,22.9,74.0,41.2,37.8,23.7,53.9,35.5,121.1392
75.5,168.5,36.3,103.6,90.5,108.2,100.0,64.1,42.0,39.2,23.0,26.0,15.4,12.8,56.8,23.9,81.7,47.8,37.3,28.2,55.5,35.8,141.66515151515154
54.8,162.9,35.7,85.0,71.5,96.4,99.3,55.7,35.8,34.8,19.5,22.7,14.5,14.7,55.0,24.9,76.6,43.3,37.0,21.5,53.0,38.2,124.0725806451613
70.5,163.7,35.8,92.6,87.8,105.1,102.1,65.1,44.7,38.6,21.2,27.7,15.0,12.3,54.5,23.3,80.7,42.3,37.1,24.1,56.8,33.8,121.87794117647059
54.8,159.7,34.0,88.8,78.8,94.2,94.0,57.3,34.3,34.3,21.0,23.1,14.5,13.0,50.0,22.0,72.6,42.5,37.6,23.5,52.3,34.9,134.06381322957196
76.3,167.6,38.9,96.7,90.3,106.3,110.6,64.3,39.7,40.6,22.8,26.8,15.9,14.1,55.4,24.6,82.7,42.0,38.6,25.7,57.0,39.4,141.22374100719426
78.4,167.2,38.5,102.6,87.0,103.6,107.1,65.6,44.3,41.2,22.7,29.4,16.0,13.7,58.3,26.0,85.1,39.0,41.7,27.2,57.0,36.6,131.35640138408306
69.8,170.7,36.7,92.0,84.8,106.5,101.0,64.5,40.8,38.4,20.8,25.4,15.3,13.9,57.0,25.0,83.0,44.8,40.7,23.2,55.0,38.2,129.27881040892194
65.0,164.9,35.8,87.9,82.5,102.7,97.3,62.9,41.2,39.1,23.3,27.8,16.1,13.5,55.3,23.4,79.4,42.3,36.7,22.5,55.2,35.6,127.30344827586207
79.4,161.5,36.4,97.2,95.5,118.1,104.5,71.2,41.3,41.5,24.6,27.5,16.3,13.2,52.5,22.7,74.4,45.0,35.4,25.3,56.8,35.4,149.09163346613545
89.7,162.9,41.0,115.7,110.5,113.0,108.9,69.4,47.4,39.4,23.1,27.7,16.3,14.0,57.5,24.4,78.3,44.9,35.7,32.6,56.3,37.2,163.6913183279743
52.5,161.5,35.3,85.0,78.5,92.8,98.1,51.8,33.7,31.0,19.2,23.1,14.4,13.8,54.6,23.7,75.5,45.0,36.7,21.8,53.8,38.2,145.25316455696202
77.2,153.7,36.6,97.6,97.2,113.4,108.3,70.2,45.1,39.6,22.0,28.4,16.1,13.7,50.0,22.4,74.7,40.2,38.4,25.6,54.6,36.4,141.05693430656933
65.7,166.3,38.0,89.9,79.3,98.9,103.0,60.3,41.2,37.5,22.4,25.6,15.3,12.8,53.7,22.8,78.1,42.0,39.0,22.9,55.3,38.5,124.39651162790699
53.7,158.2,35.7,88.8,79.8,94.2,97.4,57.2,37.2,31.7,18.8,22.8,14.2,12.5,52.6,22.5,77.7,40.7,36.5,23.3,54.0,36.0,136.6153846153846
66.7,149.9,35.3,101.0,95.5,106.7,98.0,62.7,41.5,39.7,22.0,25.7,14.4,12.7,45.5,20.0,68.0,43.0,33.5,28.1,55.9,34.2,138.6746031746032
83.3,177.1,41.0,101.0,92.0,111.2,108.5,68.5,42.4,37.9,22.2,26.5,15.9,14.1,60.3,25.9,85.1,45.6,38.5,27.1,55.6,39.3,135.57966101694916
59.9,154.5,36.9,96.7,85.5,96.1,100.0,56.3,34.6,33.5,19.5,25.0,14.9,13.4,52.4,22.3,73.6,40.8,35.1,25.1,55.0,36.8,127.79434628975267
64.9,160.3,36.3,97.5,91.4,99.4,100.3,60.4,36.6,36.1,20.2,26.0,15.4,13.0,52.2,24.3,75.5,42.1,37.7,24.6,54.4,35.3,135.22988505747125
78.8,158.0,37.1,106.6,93.8,110.5,105.6,67.5,43.0,41.6,22.5,30.1,15.2,12.5,53.1,23.6,74.8,40.9,36.7,29.1,53.8,35.4,129.83333333333331
75.2,160.8,37.2,106.2,96.0,101.6,102.1,64.0,42.1,43.0,21.5,26.8,14.8,12.4,53.0,23.6,76.4,40.6,36.1,28.7,55.2,34.2,144.48979591836735
64.3,156.1,35.1,94.1,90.0,100.0,102.7,63.1,40.4,34.3,19.3,24.8,14.3,13.0,54.0,22.8,73.8,40.5,35.6,24.3,54.3,35.4,126.84542124542125
61.3,164.2,36.0,88.0,78.0,96.5,97.0,58.0,40.0,38.7,21.7,26.2,15.4,12.5,54.5,23.2,77.3,41.3,36.4,22.3,57.4,35.7,108.78228782287822
84.7,160.0,41.5,102.7,93.5,116.5,110.8,74.5,49.0,42.5,23.9,29.4,16.9,14.2,53.3,22.3,74.0,43.8,35.3,28.2,58.5,37.7,140.21771217712177
68.7,159.1,36.4,95.3,89.0,107.7,104.2,64.2,41.3,37.5,21.0,26.7,15.0,14.2,54.5,23.6,76.5,41.5,35.5,25.6,57.7,37.2,139.79805447470818
69.7,169.7,39.2,99.7,82.1,98.8,106.5,59.8,38.3,37.9,22.6,25.6,16.2,14.1,55.5,23.0,80.9,45.2,40.0,25.5,57.7,38.4,138.5900709219858
60.2,169.1,34.8,87.0,79.3,96.5,102.6,55.5,35.3,33.5,19.6,23.4,14.8,15.0,54.5,23.6,79.4,43.7,37.3,20.7,55.7,39.2,121.13076923076922
63.1,156.3,36.0,95.6,77.5,106.8,102.5,63.5,37.9,35.9,21.8,26.1,15.4,14.0,51.2,22.3,72.6,39.1,36.5,26.0,50.7,36.7,125.77034220532319
95.2,159.8,38.8,115.2,103.4,121.0,108.4,75.8,51.0,45.3,22.5,29.6,15.7,13.1,52.6,23.0,73.7,44.5,38.2,31.4,56.3,36.7,163.584
51.3,163.1,36.3,79.5,66.4,91.4,94.3,52.0,35.0,33.2,20.7,24.8,15.1,12.7,54.5,23.2,79.7,40.6,38.2,19.8,54.3,32.4,104.97683397683397
69.4,164.8,36.8,93.7,90.7,105.0,104.8,60.6,37.8,37.4,21.7,27.8,15.4,13.1,53.1,24.4,78.9,44.9,37.1,23.0,57.7,36.8,129.47636363636363
50.9,149.6,35.9,82.6,76.8,90.0,96.6,54.8,37.0,35.0,19.6,25.5,15.4,13.8,51.1,22.7,72.0,40.2,32.8,21.6,54.7,34.9,118.4388429752066
52.0,152.2,33.9,87.8,67.2,91.5,93.6,55.0,36.4,34.2,20.3,24.5,15.0,12.0,51.8,22.2,72.3,34.5,35.5,23.6,55.0,33.2,127.07894736842107
88.9,176.9,41.3,104.7,96.5,111.5,113.0,69.5,42.3,38.9,20.3,30.9,16.8,14.5,59.6,27.1,89.2,46.8,41.5,28.4,58.0,39.9,153.21951219512195
78.5,176.1,39.2,90.0,78.4,106.9,105.0,66.4,44.5,37.5,21.7,28.3,16.6,14.3,60.4,27.5,87.0,42.5,40.4,24.2,58.9,39.0,132.95454545454544
67.8,161.8,37.5,97.6,90.3,107.2,101.4,64.5,40.1,35.5,20.2,26.1,15.9,13.7,52.5,22.8,78.5,41.0,37.4,27.1,54.8,38.0,131.54782608695652
64.4,161.2,37.0,91.2,84.1,100.7,101.5,58.4,37.9,35.1,21.1,25.9,15.6,14.3,54.7,23.7,77.7,42.3,37.8,22.5,56.0,37.6,125.98762886597937
65.7,165.3,39.5,94.0,87.0,99.9,101.3,57.1,38.6,37.7,21.1,26.1,15.0,12.9,55.0,22.8,80.3,41.5,36.7,24.3,55.4,37.8,130.86925795053003
66.1,159.8,36.0,95.5,85.2,106.3,95.7,65.1,40.9,36.5,20.5,24.4,14.5,12.2,52.7,23.2,77.3,43.9,35.4,25.6,57.3,34.0,137.08870967741936
92.5,177.0,40.5,113.0,99.3,114.5,106.5,69.1,43.0,41.3,23.7,27.5,16.2,12.6,60.4,24.9,83.0,46.4,40.5,30.0,55.5,36.7,155.09803921568627
61.1,156.6,36.7,100.1,86.6,98.1,97.6,58.8,39.2,35.0,19.0,25.4,14.6,12.0,50.6,21.6,72.9,42.2,37.0,26.4,50.2,35.4,155.13505976095615
61.1,166.8,38.8,96.1,75.7,97.5,99.5,53.9,35.2,36.3,21.1,25.4,15.4,12.6,55.0,23.3,80.3,41.4,38.8,26.6,56.8,35.4,138.36954887218047
79.7,161.4,39.1,97.3,90.7,114.3,106.6,71.2,47.7,44.5,24.7,28.7,16.1,12.7,57.4,26.5,82.6,44.6,37.7,25.8,57.1,37.8,135.4034965034965
68.2,167.3,39.9,102.1,85.3,96.7,106.2,58.3,39.3,34.3,20.8,26.3,16.0,13.6,57.3,23.5,79.5,44.5,37.7,27.3,58.2,39.3,135.23178807947022
48.9,158.8,35.7,84.0,77.9,87.5,95.0,51.4,32.9,30.5,18.2,22.8,13.3,13.0,54.2,24.3,75.8,44.1,37.0,22.5,52.9,35.5,128.5344827586207
